id,date,amount,merchant,merchant_clean,reference,currency,source
L1801,2025-10-02,786.0,Flipkart,flipkart,E7QG786DTY,INR,ledger
L1802,2025-11-19,481.0,Netflix,netflix,EMZRMZ6B09,INR,ledger
L1803,2025-11-08,1017.0,Air India,air,RIML9Q1HQV,INR,ledger
L1804,2025-11-16,1517.0,Uber,uber,1AFZJ0NHKJ,INR,ledger
L1805,2025-11-17,9989.0,Google Play,google play,TXW68OK5NI,INR,ledger
L1806,2025-10-05,185.0,Spotify,spotify,3D9YEQYTTV,INR,ledger
L1807,2025-10-14,485.0,Uber,uber,IGZMUGUYV3,INR,ledger
L1808,2025-11-04,4988.0,Uber,uber,PFWV5WBNVL,INR,ledger
L1809,2025-11-09,14983.0,Air India,air,3HM7N7V2K0,INR,ledger
L1810,2025-10-03,4989.0,DMart,dmart,EM1RDJNNMY,INR,ledger
L1811,2025-10-07,280.0,Apple Store,apple store,QBDDUYTVUS,INR,ledger
L1812,2025-11-12,212.0,Uber,uber,1CZQXDX9J7,INR,ledger
L1813,2025-10-07,500.0,DMart,dmart,LC6MYRB924,INR,ledger
L1814,2025-10-30,5007.0,Reliance Mart,reliance mart,AQ7Q9Y37QH,INR,ledger
L1815,2025-10-05,4988.0,IRCTC,irctc,77NZ0V5O9R,INR,ledger
L1816,2025-10-12,2482.0,Apple Store,apple store,JUCPAHN4GY,INR,ledger
L1817,2025-10-21,991.0,MakeMyTrip,makemytrip,B77JB4F6C6,INR,ledger
L1818,2025-11-21,194.0,Spotify,spotify,50GF2R6AJ5,INR,ledger
L1819,2025-10-02,512.0,BigBasket,bigbasket,0UG4MGYKLQ,INR,ledger
L1820,2025-10-29,504.0,Amazon India,amazon,JTWOVHGB7T,INR,ledger
L1821,2025-11-28,10014.0,Zomato,zomato,PTJ8C4QU7U,INR,ledger
L1822,2025-10-01,282.0,IRCTC,irctc,W6P02SN4F9,INR,ledger
L1823,2025-10-20,4987.0,IRCTC,irctc,1CU4YE2Y7X,INR,ledger
L1824,2025-10-14,1498.0,Paytm Mall,paytm mall,UJ9QOX32QS,INR,ledger
L1825,2025-10-27,9982.0,Uber,uber,8HPZVEOS14,INR,ledger
L1826,2025-11-16,25010.0,Swiggy,swiggy,XW2X168DKZ,INR,ledger
L1827,2025-10-08,14980.0,Spotify,spotify,DODCDG4UE9,INR,ledger
L1828,2025-11-20,2503.0,Spotify,spotify,UCHS2WAZ9E,INR,ledger
L1829,2025-10-01,193.0,Apple Store,apple store,6HZQJ69YSW,INR,ledger
L1830,2025-11-19,1500.0,IRCTC,irctc,SMNZ0QK9HA,INR,ledger
L1831,2025-10-14,15019.0,Ola,ola,7VCKUJ0MBO,INR,ledger
L1832,2025-11-26,182.0,Air India,air,JNYRI20VTR,INR,ledger
L1833,2025-10-05,10017.0,IndiGo,indigo,IHJAYEAJK9,INR,ledger
L1834,2025-10-30,25012.0,Apple Store,apple store,HQUXFKETMX,INR,ledger
L1835,2025-11-15,9996.0,Reliance Mart,reliance mart,BBXLTA3EDO,INR,ledger
L1836,2025-10-22,305.0,Swiggy,swiggy,EN282XLB7F,INR,ledger
L1837,2025-11-09,1017.0,Amazon India,amazon,HHHHOXNQ3K,INR,ledger
L1838,2025-11-20,189.0,Amazon India,amazon,IML6FF06YS,INR,ledger
L1839,2025-10-28,25002.0,IRCTC,irctc,RQ4P8CI1O3,INR,ledger
L1840,2025-10-26,1010.0,BigBasket,bigbasket,FE3P6813IT,INR,ledger
L1841,2025-10-02,190.0,IRCTC,irctc,RFZ86LX81Y,INR,ledger
L1842,2025-10-23,280.0,Ola,ola,JTHKA0F762,INR,ledger
L1843,2025-10-19,798.0,MakeMyTrip,makemytrip,KZVJRJCTTB,INR,ledger
L1844,2025-10-07,782.0,Spotify,spotify,H024LJ23MG,INR,ledger
L1845,2025-11-22,4979.0,Google Play,google play,5U74NV5C7Q,INR,ledger
L1846,2025-10-27,25019.0,Google Play,google play,DUJTZ3XQHD,INR,ledger
L1847,2025-10-02,4980.0,Swiggy,swiggy,S533AD7A1B,INR,ledger
L1848,2025-10-02,800.0,Flipkart,flipkart,FU6T0WJDNE,INR,ledger
L1849,2025-11-28,1499.0,Swiggy,swiggy,GGUTXU8FG9,INR,ledger
L1850,2025-11-24,490.0,Google Play,google play,L165PRPP06,INR,ledger
L1851,2025-10-29,513.0,Flipkart,flipkart,DROVPWBVYP,INR,ledger
L1852,2025-11-12,513.0,Flipkart,flipkart,979AHNRISU,INR,ledger
L1853,2025-11-06,479.0,Spotify,spotify,KI7SAZGMWO,INR,ledger
L1854,2025-10-11,25013.0,Zomato,zomato,1UEV48HTI2,INR,ledger
L1855,2025-10-15,983.0,IRCTC,irctc,WW0QM4ANWP,INR,ledger
L1856,2025-10-27,15014.0,MakeMyTrip,makemytrip,853CGHEA0C,INR,ledger
L1857,2025-10-19,1510.0,IndiGo,indigo,VHMB8Q4JP5,INR,ledger
L1858,2025-11-21,14991.0,Amazon India,amazon,V58KZ4SJL8,INR,ledger
L1859,2025-10-02,5015.0,Flipkart,flipkart,UB7FE3RID3,INR,ledger
L1860,2025-10-26,787.0,Reliance Mart,reliance mart,J2K0E84KAR,INR,ledger
L1861,2025-11-29,987.0,Netflix,netflix,WWT51RIF4Q,INR,ledger
L1862,2025-10-02,4999.0,Spotify,spotify,LYL659GQ6W,INR,ledger
L1863,2025-11-09,487.0,Apple Store,apple store,YX8GE8NSZI,INR,ledger
L1864,2025-10-30,2519.0,Swiggy,swiggy,5J01FMNG6I,INR,ledger
L1865,2025-11-20,282.0,Reliance Mart,reliance mart,C22H6PTVSA,INR,ledger
L1866,2025-10-06,780.0,BookMyShow,bookmyshow,BF69QA4D8W,INR,ledger
L1867,2025-11-27,1017.0,Zomato,zomato,5AY7LJGN14,INR,ledger
L1868,2025-11-04,14996.0,MakeMyTrip,makemytrip,BRXN6HR5DF,INR,ledger
L1869,2025-10-10,311.0,Myntra,myntra,QZXWV0AHQU,INR,ledger
L1870,2025-10-12,24986.0,Myntra,myntra,RVIJ6WN7D1,INR,ledger
L1871,2025-11-21,4989.0,Netflix,netflix,VIM6EEWHYY,INR,ledger
L1872,2025-10-03,2481.0,Air India,air,QVDPAJLVUT,INR,ledger
L1873,2025-10-25,25006.0,Air India,air,LYX90TOXFY,INR,ledger
L1874,2025-11-19,10017.0,DMart,dmart,CAMQ8H365A,INR,ledger
L1875,2025-10-10,780.0,Spotify,spotify,Z0UAIG1OLH,INR,ledger
L1876,2025-11-15,202.0,Amazon India,amazon,MXC5V5M5IP,INR,ledger
L1877,2025-10-13,979.0,Apple Store,apple store,GHWK9P1AI6,INR,ledger
L1878,2025-11-13,25019.0,DMart,dmart,FMZS1BG5G5,INR,ledger
L1879,2025-11-29,307.0,Ola,ola,7SODX1O205,INR,ledger
L1880,2025-10-10,287.0,Spotify,spotify,QB0C1Q5INR,INR,ledger
L1881,2025-10-17,2517.0,IRCTC,irctc,KE66NUQN0J,INR,ledger
L1882,2025-11-02,2505.0,Ola,ola,8IOJZ4AWUH,INR,ledger
L1883,2025-10-14,214.0,IndiGo,indigo,YSBPKHFHQI,INR,ledger
L1884,2025-11-06,25017.0,Zomato,zomato,QDWFED2MYS,INR,ledger
L1885,2025-10-12,5002.0,BookMyShow,bookmyshow,F9AZFUYOIA,INR,ledger
L1886,2025-10-22,5003.0,Zomato,zomato,ES7VQGG6QB,INR,ledger
L1887,2025-11-14,24986.0,IRCTC,irctc,XTK2LSFP6Z,INR,ledger
L1888,2025-11-29,24989.0,Flipkart,flipkart,ZY21772WJ3,INR,ledger
L1889,2025-11-28,4980.0,BigBasket,bigbasket,BLM6ON2VHA,INR,ledger
L1890,2025-11-10,281.0,DMart,dmart,PNU41T2CEK,INR,ledger
L1891,2025-10-15,214.0,IRCTC,irctc,7HEKTWMKCQ,INR,ledger
L1892,2025-10-10,24985.0,MakeMyTrip,makemytrip,MZJ3VODZZU,INR,ledger
L1893,2025-10-03,808.0,DMart,dmart,0T4AP1J37P,INR,ledger
L1894,2025-10-05,504.0,Myntra,myntra,S64BE5DXX9,INR,ledger
L1895,2025-11-18,15005.0,Air India,air,F156H4BHPD,INR,ledger
L1896,2025-11-07,519.0,BookMyShow,bookmyshow,TDX1J7TNLS,INR,ledger
L1897,2025-11-22,15003.0,Zomato,zomato,KH9HAEXWBL,INR,ledger
L1898,2025-10-02,1512.0,Flipkart,flipkart,JCFO7H04QO,INR,ledger
L1899,2025-10-01,25010.0,BookMyShow,bookmyshow,EVX453W0VG,INR,ledger
L1900,2025-11-06,279.0,Netflix,netflix,ZQWI70283A,INR,ledger
L1901,2025-11-20,998.0,Google Play,google play,DYN8R2BCTO,INR,ledger
L1902,2025-10-01,15007.0,Paytm Mall,paytm mall,WNI1D4AFUX,INR,ledger
L1903,2025-10-16,4998.0,Flipkart,flipkart,PPDO0Z1EJS,INR,ledger
L1904,2025-11-29,4999.0,Reliance Mart,reliance mart,VI2V7UKJV1,INR,ledger
L1905,2025-10-05,14996.0,Apple Store,apple store,RC85APLCP5,INR,ledger
L1906,2025-11-05,1001.0,Apple Store,apple store,OMUGR9IJFA,INR,ledger
L1907,2025-11-18,294.0,Amazon India,amazon,8RLWJX3WCU,INR,ledger
L1908,2025-10-25,781.0,BookMyShow,bookmyshow,BTO0CK9U1X,INR,ledger
L1909,2025-11-15,24985.0,Zomato,zomato,7ZSMK4E0X2,INR,ledger
L1910,2025-11-28,297.0,BigBasket,bigbasket,PH4NIGWR8K,INR,ledger
L1911,2025-10-18,9981.0,Netflix,netflix,2X1T7MSE4N,INR,ledger
L1912,2025-11-22,811.0,IndiGo,indigo,D3O7AN3H3S,INR,ledger
L1913,2025-10-15,5002.0,Spotify,spotify,I5KNE2LIBK,INR,ledger
L1914,2025-10-26,4997.0,DMart,dmart,O1S6NR4J5U,INR,ledger
L1915,2025-11-20,10005.0,DMart,dmart,90YALQGTLE,INR,ledger
L1916,2025-10-11,286.0,Spotify,spotify,K9RO7D7PXQ,INR,ledger
L1917,2025-11-30,2488.0,IndiGo,indigo,QIHGXV1RK4,INR,ledger
L1918,2025-11-14,294.0,IndiGo,indigo,RPRXV75A31,INR,ledger
L1919,2025-11-09,186.0,Spotify,spotify,C7HVAAE73Y,INR,ledger
L1920,2025-10-15,313.0,Paytm Mall,paytm mall,SIMA13BAR0,INR,ledger
L1921,2025-11-02,814.0,Netflix,netflix,RNN00K0W5Q,INR,ledger
L1922,2025-10-14,1500.0,Amazon India,amazon,M9AOBS04OX,INR,ledger
L1923,2025-11-22,9979.0,Paytm Mall,paytm mall,NZ8BZZDFCE,INR,ledger
L1924,2025-11-29,1011.0,Swiggy,swiggy,M535RO5Q1A,INR,ledger
L1925,2025-10-12,186.0,Apple Store,apple store,8KP8SWYSWZ,INR,ledger
L1926,2025-11-11,9983.0,BigBasket,bigbasket,EO8TRWBIDQ,INR,ledger
L1927,2025-10-15,504.0,Netflix,netflix,CCLNPWUIBG,INR,ledger
L1928,2025-11-22,25000.0,BigBasket,bigbasket,C469XI41PQ,INR,ledger
L1929,2025-11-20,182.0,Zomato,zomato,J4WHCAEZLS,INR,ledger
L1930,2025-11-27,196.0,Swiggy,swiggy,AIY2BA059G,INR,ledger
L1931,2025-11-16,25017.0,IRCTC,irctc,C40WDICP9Y,INR,ledger
L1932,2025-10-02,480.0,BigBasket,bigbasket,3VO884TLFO,INR,ledger
L1933,2025-11-27,9989.0,Uber,uber,Y9DXXXFRZW,INR,ledger
L1934,2025-10-31,2514.0,BigBasket,bigbasket,42LA1A0UMC,INR,ledger
L1935,2025-10-06,809.0,Netflix,netflix,ASO8OJN7L1,INR,ledger
L1936,2025-11-30,10009.0,IRCTC,irctc,G1HM712JLH,INR,ledger
L1937,2025-10-29,1018.0,Netflix,netflix,LT99INGNKS,INR,ledger
L1938,2025-10-02,995.0,Zomato,zomato,63KUCCO2BM,INR,ledger
L1939,2025-11-30,207.0,IndiGo,indigo,GGZQEE6MH5,INR,ledger
L1940,2025-10-10,14996.0,Ola,ola,DMBP1SMN8B,INR,ledger
L1941,2025-10-06,15007.0,Amazon India,amazon,PSR9XCCW6Q,INR,ledger
L1942,2025-11-05,9997.0,Ola,ola,CW07953VKY,INR,ledger
L1943,2025-11-22,10003.0,Reliance Mart,reliance mart,Z48ZZ10CZ2,INR,ledger
L1944,2025-10-09,1514.0,Reliance Mart,reliance mart,WM0YFIU388,INR,ledger
L1945,2025-11-11,497.0,Zomato,zomato,NCC5N8U4K1,INR,ledger
L1946,2025-10-30,1013.0,Spotify,spotify,HKR6PB7EL7,INR,ledger
L1947,2025-10-11,10011.0,Ola,ola,60GISMFUA0,INR,ledger
L1948,2025-11-16,210.0,IRCTC,irctc,ZTNEXYFWY5,INR,ledger
L1949,2025-11-26,9997.0,IRCTC,irctc,GT9LYI2HH8,INR,ledger
L1950,2025-10-19,14988.0,IndiGo,indigo,95QKZZENE6,INR,ledger
L1951,2025-10-28,488.0,Apple Store,apple store,2A965FKFX5,INR,ledger
L1952,2025-11-15,301.0,Air India,air,TDJ68A4XS8,INR,ledger
L1953,2025-10-31,489.0,Swiggy,swiggy,UH7QEQO172,INR,ledger
L1954,2025-10-08,1519.0,Amazon India,amazon,7YEKS8CYZZ,INR,ledger
L1955,2025-10-19,188.0,Apple Store,apple store,YOHK4L1YFJ,INR,ledger
L1956,2025-10-08,10015.0,Reliance Mart,reliance mart,N6ZCL024W6,INR,ledger
L1957,2025-10-11,486.0,DMart,dmart,LIUC1YQ593,INR,ledger
L1958,2025-11-17,499.0,Spotify,spotify,RWYDLSNSJT,INR,ledger
L1959,2025-11-13,9986.0,Myntra,myntra,TMD01HA4YQ,INR,ledger
L1960,2025-11-04,1509.0,Uber,uber,L7NC9V01YZ,INR,ledger
L1961,2025-10-11,2485.0,Reliance Mart,reliance mart,5NQNQPH6AW,INR,ledger
L1962,2025-11-06,25018.0,Amazon India,amazon,JD2TXFPLNX,INR,ledger
L1963,2025-11-06,990.0,IRCTC,irctc,SXIMMVPRVW,INR,ledger
L1964,2025-11-07,981.0,Swiggy,swiggy,K9XS2THA7T,INR,ledger
L1965,2025-11-23,994.0,Flipkart,flipkart,8P64G9M8V9,INR,ledger
L1966,2025-10-14,14997.0,Netflix,netflix,21VDZLNAE8,INR,ledger
L1967,2025-10-15,1480.0,IRCTC,irctc,2VKBF0LB72,INR,ledger
L1968,2025-10-21,290.0,Apple Store,apple store,N30RWJ8CJD,INR,ledger
L1969,2025-10-27,314.0,Spotify,spotify,EI83P72JFO,INR,ledger
L1970,2025-10-04,2487.0,Myntra,myntra,ZTLKAQ0FKP,INR,ledger
L1971,2025-11-20,312.0,Flipkart,flipkart,3CQ7GIA0Q1,INR,ledger
L1972,2025-11-06,14981.0,BookMyShow,bookmyshow,0DG1L9SPM9,INR,ledger
L1973,2025-11-11,482.0,Google Play,google play,8YKXS3Z7MU,INR,ledger
L1974,2025-11-27,2479.0,Paytm Mall,paytm mall,8M9HR96CV3,INR,ledger
L1975,2025-10-22,10016.0,Swiggy,swiggy,PQ0NAUZ44W,INR,ledger
L1976,2025-11-23,10000.0,Amazon India,amazon,7NCLOQY0JE,INR,ledger
L1977,2025-10-15,10007.0,Amazon India,amazon,UP1WO02PYI,INR,ledger
L1978,2025-11-09,5004.0,Apple Store,apple store,PNGORT1AR1,INR,ledger
L1979,2025-11-22,1019.0,Amazon India,amazon,11T8VK6FVS,INR,ledger
L1980,2025-10-09,318.0,Paytm Mall,paytm mall,TYO9ZK7KOC,INR,ledger
L1981,2025-11-06,205.0,Zomato,zomato,THA3MPSBBC,INR,ledger
L1982,2025-10-16,5004.0,Air India,air,LQS9YIC07A,INR,ledger
L1983,2025-10-13,287.0,Uber,uber,W5W8FK6RZY,INR,ledger
L1984,2025-10-16,1490.0,Zomato,zomato,EAMNTA2PK0,INR,ledger
L1985,2025-11-30,15012.0,Netflix,netflix,36NMIU7T7B,INR,ledger
L1986,2025-11-29,1006.0,Ola,ola,YNE5MSOSW0,INR,ledger
L1987,2025-11-30,2513.0,Myntra,myntra,MHJRKZAQVB,INR,ledger
L1988,2025-11-10,4990.0,MakeMyTrip,makemytrip,MLNMS3FAPQ,INR,ledger
L1989,2025-10-26,189.0,Google Play,google play,T0L115ECNG,INR,ledger
L1990,2025-11-09,500.0,MakeMyTrip,makemytrip,LVPNTJZV1U,INR,ledger
L1991,2025-10-23,789.0,Swiggy,swiggy,1OG16VJXYK,INR,ledger
L1992,2025-10-04,14994.0,Zomato,zomato,UN8IXF64UM,INR,ledger
L1993,2025-10-25,5019.0,Apple Store,apple store,7GSZ5LP12V,INR,ledger
L1994,2025-11-05,195.0,BookMyShow,bookmyshow,1LA6BJ7DUA,INR,ledger
L1995,2025-11-04,5003.0,Amazon India,amazon,D3L52LZBJD,INR,ledger
L1996,2025-10-15,496.0,Flipkart,flipkart,8I6542LF6G,INR,ledger
L1997,2025-10-06,1503.0,Paytm Mall,paytm mall,8TOJG8DPAA,INR,ledger
L1998,2025-11-30,315.0,Zomato,zomato,IFYRO3M4DZ,INR,ledger
L1999,2025-11-15,287.0,Myntra,myntra,7G55DV6TOE,INR,ledger
L2000,2025-10-03,15008.0,DMart,dmart,REG185MFRC,INR,ledger
L2001,2025-11-08,15013.0,BookMyShow,bookmyshow,81QEF65FBW,INR,ledger
L2002,2025-10-17,9992.0,Flipkart,flipkart,KES31WINCS,INR,ledger
L2003,2025-10-23,9997.0,Spotify,spotify,G68MZMY195,INR,ledger
L2004,2025-11-26,310.0,Paytm Mall,paytm mall,AIAFZ0JY1L,INR,ledger
L2005,2025-11-20,1501.0,IndiGo,indigo,AC0TNLIKKS,INR,ledger
L2006,2025-10-23,484.0,IRCTC,irctc,HI1SHQLJB7,INR,ledger
L2007,2025-11-07,25001.0,Uber,uber,RBEN3HP72F,INR,ledger
L2008,2025-11-26,1017.0,Amazon India,amazon,192S0MYV9A,INR,ledger
L2009,2025-11-25,15002.0,Myntra,myntra,711CG5WYBG,INR,ledger
L2010,2025-11-02,504.0,Flipkart,flipkart,ROE6NATQIL,INR,ledger
L2011,2025-10-07,2481.0,DMart,dmart,3IYI5QKU8P,INR,ledger
L2012,2025-10-17,1019.0,Myntra,myntra,CO4G71VII1,INR,ledger
L2013,2025-10-13,519.0,Myntra,myntra,I5WYYIF0AA,INR,ledger
L2014,2025-11-07,15004.0,Amazon India,amazon,9LHJYK7MVE,INR,ledger
L2015,2025-10-24,186.0,BookMyShow,bookmyshow,JHXPQLOBVU,INR,ledger
L2016,2025-10-29,25001.0,Amazon India,amazon,OAJY8S9IFT,INR,ledger
L2017,2025-11-13,1506.0,Reliance Mart,reliance mart,0E750GLNP3,INR,ledger
L2018,2025-10-14,5009.0,BookMyShow,bookmyshow,AH0EE44EYZ,INR,ledger
L2019,2025-10-30,990.0,BigBasket,bigbasket,ABTCK6YJHM,INR,ledger
L2020,2025-11-25,1516.0,Air India,air,887YTB77WD,INR,ledger
L2021,2025-10-29,300.0,Swiggy,swiggy,8F65777SEA,INR,ledger
L2022,2025-11-08,502.0,Reliance Mart,reliance mart,M65SGMYK0P,INR,ledger
L2023,2025-11-08,2484.0,Reliance Mart,reliance mart,A8D2AKLRZL,INR,ledger
L2024,2025-10-17,210.0,BookMyShow,bookmyshow,49D2L9G0K8,INR,ledger
L2025,2025-11-25,25011.0,Apple Store,apple store,NUU740PXSM,INR,ledger
L2026,2025-10-27,489.0,BigBasket,bigbasket,76X04C65G1,INR,ledger
L2027,2025-11-13,182.0,Flipkart,flipkart,DLMBJT7Q31,INR,ledger
L2028,2025-10-03,2501.0,Air India,air,3BAAZCAT71,INR,ledger
L2029,2025-11-03,494.0,Myntra,myntra,9VOA78M1D5,INR,ledger
L2030,2025-11-14,279.0,DMart,dmart,RPRLPS1M98,INR,ledger
L2031,2025-11-06,485.0,Swiggy,swiggy,AQN1CS45FQ,INR,ledger
L2032,2025-10-12,1484.0,MakeMyTrip,makemytrip,LXL7SPX1H4,INR,ledger
L2033,2025-10-31,288.0,Zomato,zomato,K6R2XFVJ6O,INR,ledger
L2034,2025-10-03,282.0,BigBasket,bigbasket,CVVUHNKGUK,INR,ledger
L2035,2025-10-10,515.0,Google Play,google play,7HA1GHY4BX,INR,ledger
L2036,2025-10-18,1006.0,Apple Store,apple store,FGGMS2YXEO,INR,ledger
L2037,2025-10-19,14981.0,Flipkart,flipkart,QMMC6BKYIT,INR,ledger
L2038,2025-10-23,2519.0,Ola,ola,HFCMCX9J5V,INR,ledger
L2039,2025-10-07,1006.0,IndiGo,indigo,XD3IQ3Z2AK,INR,ledger
L2040,2025-11-27,14988.0,IRCTC,irctc,T1RZWWFUMQ,INR,ledger
L2041,2025-11-03,9989.0,BookMyShow,bookmyshow,PIGJ7SWG1H,INR,ledger
L2042,2025-10-20,25010.0,Reliance Mart,reliance mart,95V9I62QWK,INR,ledger
L2043,2025-10-19,509.0,BigBasket,bigbasket,E1BYGYRY1I,INR,ledger
L2044,2025-10-06,24979.0,Reliance Mart,reliance mart,56W0ZU0OUT,INR,ledger
L2045,2025-10-21,2503.0,Myntra,myntra,LSQ9LOHTVO,INR,ledger
L2046,2025-11-13,999.0,Zomato,zomato,81ZZP5TVUH,INR,ledger
L2047,2025-10-20,2488.0,Zomato,zomato,MI141EXJXE,INR,ledger
L2048,2025-11-29,488.0,Uber,uber,Z10N0HTOAK,INR,ledger
L2049,2025-11-22,289.0,Netflix,netflix,TMTLERA0VV,INR,ledger
L2050,2025-11-26,10017.0,DMart,dmart,UAWUICJUB0,INR,ledger
L2051,2025-10-04,14989.0,Paytm Mall,paytm mall,9TDZUUNS3X,INR,ledger
L2052,2025-10-17,279.0,IRCTC,irctc,FCYFJ6DVWM,INR,ledger
L2053,2025-10-19,4989.0,DMart,dmart,8PXRN23N67,INR,ledger
L2054,2025-11-29,1486.0,Reliance Mart,reliance mart,KMXWDFI87H,INR,ledger
L2055,2025-11-22,1012.0,Flipkart,flipkart,C05YBR0A4Q,INR,ledger
L2056,2025-11-11,15012.0,Ola,ola,POR714MBRL,INR,ledger
L2057,2025-10-12,25014.0,MakeMyTrip,makemytrip,V55K75VXLQ,INR,ledger
L2058,2025-10-22,494.0,Ola,ola,0P06L40X5F,INR,ledger
L2059,2025-11-15,25004.0,Reliance Mart,reliance mart,E5Q2JXRT2N,INR,ledger
L2060,2025-10-31,479.0,IndiGo,indigo,BFODE9CB1J,INR,ledger
L2061,2025-10-06,192.0,IRCTC,irctc,JVKC0462T0,INR,ledger
L2062,2025-11-12,791.0,DMart,dmart,L5W1DVJ1XB,INR,ledger
L2063,2025-11-09,497.0,IRCTC,irctc,T9WFMBENOA,INR,ledger
L2064,2025-10-18,192.0,Zomato,zomato,QRRXJD6CFN,INR,ledger
L2065,2025-10-26,24988.0,Apple Store,apple store,PHSYF1B6O6,INR,ledger
L2066,2025-10-13,782.0,Ola,ola,MXZ2AZONN3,INR,ledger
L2067,2025-11-05,498.0,Swiggy,swiggy,3QOX70K527,INR,ledger
L2068,2025-11-07,283.0,Uber,uber,SZ4PGZ8QKG,INR,ledger
L2069,2025-10-26,309.0,IRCTC,irctc,JP8O4X6591,INR,ledger
L2070,2025-10-19,293.0,Ola,ola,MT6YYUUAFM,INR,ledger
L2071,2025-10-08,5000.0,Myntra,myntra,B79G0LCKB3,INR,ledger
L2072,2025-10-01,2498.0,Uber,uber,IIE8LC886Q,INR,ledger
L2073,2025-10-27,9984.0,Amazon India,amazon,AQC5EAZN2P,INR,ledger
L2074,2025-11-03,318.0,Myntra,myntra,TYJFUBMHY5,INR,ledger
L2075,2025-10-27,1515.0,Swiggy,swiggy,LI4WM0EZ5Q,INR,ledger
L2076,2025-10-17,207.0,BigBasket,bigbasket,T99B2VCJUX,INR,ledger
L2077,2025-10-17,25016.0,Google Play,google play,6C3UTZCNTI,INR,ledger
L2078,2025-11-19,319.0,Flipkart,flipkart,WGRTZF6ABT,INR,ledger
L2079,2025-11-06,484.0,Flipkart,flipkart,Q1HRI70B49,INR,ledger
L2080,2025-10-15,993.0,BigBasket,bigbasket,WB6SOAPMRK,INR,ledger
L2081,2025-11-28,296.0,Netflix,netflix,PXAKGBRI9J,INR,ledger
L2082,2025-11-23,802.0,Air India,air,9CKYHVDQ2U,INR,ledger
L2083,2025-10-07,24981.0,Zomato,zomato,N0PU475BVO,INR,ledger
L2084,2025-11-28,800.0,Ola,ola,SWNSHW8IXK,INR,ledger
L2085,2025-11-12,5006.0,Air India,air,EC3ZSXT50P,INR,ledger
L2086,2025-10-23,5001.0,Zomato,zomato,NO7DR0W63I,INR,ledger
L2087,2025-10-28,1017.0,Amazon India,amazon,YIHG1LPCB4,INR,ledger
L2088,2025-11-14,513.0,BigBasket,bigbasket,4NVS7QEQ33,INR,ledger
L2089,2025-10-04,2511.0,Apple Store,apple store,O26G0DLP8M,INR,ledger
L2090,2025-10-08,4987.0,BigBasket,bigbasket,4WDMKFUVUD,INR,ledger
L2091,2025-10-12,10014.0,Uber,uber,JI6T0N8JDF,INR,ledger
L2092,2025-10-27,1511.0,Reliance Mart,reliance mart,L2K5MWDY6W,INR,ledger
L2093,2025-10-03,15017.0,Uber,uber,QIOMWRBRLT,INR,ledger
L2094,2025-10-11,1008.0,MakeMyTrip,makemytrip,MM5APKF7FS,INR,ledger
L2095,2025-10-04,283.0,MakeMyTrip,makemytrip,T77WVZXL7J,INR,ledger
L2096,2025-11-20,286.0,Air India,air,YF2SU5SUKE,INR,ledger
L2097,2025-11-26,480.0,BookMyShow,bookmyshow,GJZZIRNF95,INR,ledger
L2098,2025-11-13,1479.0,Uber,uber,SUCAV7KUOO,INR,ledger
L2099,2025-11-01,1010.0,Netflix,netflix,IKACR3KIZ3,INR,ledger
L2100,2025-11-02,15011.0,Paytm Mall,paytm mall,XJMUHZCQWJ,INR,ledger
L2101,2025-11-24,5010.0,BookMyShow,bookmyshow,LLO5QEORIN,INR,ledger
L2102,2025-11-09,2517.0,Myntra,myntra,EUTTYBFGSO,INR,ledger
L2103,2025-10-04,209.0,Ola,ola,KNIRCF8ZFI,INR,ledger
L2104,2025-11-17,293.0,Swiggy,swiggy,Y2RJFB6A78,INR,ledger
L2105,2025-11-05,494.0,BookMyShow,bookmyshow,0KCSYTQAN2,INR,ledger
L2106,2025-10-25,1018.0,Google Play,google play,P3RVKN3WX6,INR,ledger
L2107,2025-10-28,25004.0,Ola,ola,0OXE5AXNW3,INR,ledger
L2108,2025-11-07,1514.0,Myntra,myntra,6UOI89465L,INR,ledger
L2109,2025-11-09,193.0,Swiggy,swiggy,DUK3XW9Y93,INR,ledger
L2110,2025-11-17,1013.0,Flipkart,flipkart,LQH8CFOPD2,INR,ledger
L2111,2025-10-01,2517.0,Zomato,zomato,P6VH7D0Z2F,INR,ledger
L2112,2025-10-20,14985.0,BigBasket,bigbasket,1HXOTYUS3E,INR,ledger
L2113,2025-10-23,280.0,MakeMyTrip,makemytrip,BY8K66R7J4,INR,ledger
L2114,2025-10-16,189.0,Zomato,zomato,IIU3J8V98T,INR,ledger
L2115,2025-10-28,190.0,Google Play,google play,N02XPNO2O0,INR,ledger
L2116,2025-10-15,14983.0,Spotify,spotify,U2JPWM9E0N,INR,ledger
L2117,2025-11-05,1516.0,Uber,uber,LSVXFHE3Q3,INR,ledger
L2118,2025-10-08,512.0,Reliance Mart,reliance mart,SKB5UT4LVP,INR,ledger
L2119,2025-11-26,15012.0,Swiggy,swiggy,YM9PQ6NOY9,INR,ledger
L2120,2025-10-15,9998.0,Apple Store,apple store,DLLYJP315M,INR,ledger
L2121,2025-10-20,9986.0,Spotify,spotify,STXJX7AY0W,INR,ledger
L2122,2025-10-09,10004.0,Paytm Mall,paytm mall,ULA5O7S6IC,INR,ledger
L2123,2025-11-25,315.0,Flipkart,flipkart,W6Q1TU2RZP,INR,ledger
