id,date,amount,merchant,reference,currency
B1669,2025-11-17,292,Air.India,XL7WWBF91Z,INR
B1670,2025-10-09,10013,Zomato India,9VKUO6NPV4,INR
B1671,2025-11-24,9997,Myntra India,CK31X6DL7L,INR
B1672,2025-11-27,212,Swiggy,3KSE1H5PC4,INR
B1673,2025-10-25,202,IRCTC,YTMPPHJM3Q,INR
B1674,2025-11-20,4995,IRCTC,1P4DFB17JZ,INR
B1675,2025-10-23,24985,MakeMyTrip,509YK2BS5S,INR
B1676,2025-10-14,503,Apple,UUII0VW45A,INR
B1677,2025-10-19,5013,Myntra,IDDXE8R3V2,INR
B1678,2025-10-27,2503,DMart,EKRP4ZI1DQ,INR
B1679,2025-11-07,14998,Air.India,4HKUCEA1V9,INR
B1680,2025-11-17,5018,OLA,H6D4QV25ZH,INR
B1681,2025-11-04,302,Swiggy,VITYXPWEO4,INR
B1682,2025-10-29,14982,OLA,ONODBSEOR0,INR
B1683,2025-11-29,193,Swiggy,213H81GPRU,INR
B1684,2025-10-30,987,Netflix,UUY3AK6VEX,INR
B1685,2025-10-19,14980,Flipkart India,5FO50VSX35,INR
B1686,2025-10-06,198,bigbasket,U1UFI4WGPP,INR
B1687,2025-11-12,2501,IRCTC,ZKSH7HISMC,INR
B1688,2025-10-24,794,paytm mall,UZGOP63A4R,INR
B1689,2025-10-27,500,Google Play India,10GDLJXAYO,INR
B1690,2025-10-11,10025,MAKEMYTRIP,LCPRHLOO91,INR
B1691,2025-10-12,1495,INDIGO,GQX8VUZQBT,INR
B1692,2025-10-07,494,flipkart,NNGKK4T4EX,INR
B1693,2025-11-05,1508,BookMyShow,SOVRIJCO88,INR
B1694,2025-11-10,314,AmazonIndia,W0ER2NUJT9,INR
B1695,2025-10-18,498,ola,ET8G19WN4W,INR
B1696,2025-11-25,174,BookMyShow,6XZH8Y9CZN,INR
B1697,2025-10-24,286,bookmyshow,06CSUKYMP7,INR
B1698,2025-11-23,4989,MakeMyTrip India,UM8QU7MBEP,INR
B1699,2025-10-06,9980,Ola India,8CDDOAFSTU,INR
B1700,2025-10-07,24995,BigBasket India,TIYY96BGAK,INR
B1701,2025-10-18,25020,swiggy,FDQWIEWYAU,INR
B1702,2025-10-20,814,Netflix,E52TSBHGTC,INR
B1703,2025-11-26,25024,Swiggy,WBTM3STHN0,INR
B1704,2025-11-25,1014,Uber,HF7HBW8M0S,INR
B1705,2025-10-02,9997,BookMyShow,8WDCJFCIR6,INR
B1706,2025-11-05,10012,Flipkart India,DM57RYT5B2,INR
B1707,2025-10-28,1012,Amazon,YIHG1LPCB4,INR
B1708,2025-10-08,199,makemytrip,HYQXA87J7T,INR
B1709,2025-10-20,24980,apple store,1S1U1RP0WA,INR
B1710,2025-11-23,185,BigBasket India,LX9B45DLMB,INR
B1711,2025-10-31,794,AirIndia,0XHRSYXPCT,INR
B1712,2025-10-03,273,MAKEMYTRIP,T77WVZXL7J,INR
B1713,2025-11-21,1012,Reliance Mart India,PEMB55LUFJ,INR
B1714,2025-10-07,24993,Google,VKPH8T843W,INR
B1715,2025-11-20,9981,MAKEMYTRIP,ECSDEOPEVJ,INR
B1716,2025-11-14,25007,Netflix,TIWF7R84OH,INR
B1717,2025-11-24,14982,Swiggy,RB2Q5OE15E,INR
B1718,2025-10-18,9983,Flipkart,KES31WINCS,INR
B1719,2025-10-05,802,AMAZON INDIA,WF3GPDEW54,INR
B1720,2025-10-18,2509,Uber,494DJJU68U,INR
B1721,2025-11-03,802,IRCTC,VLGBYV4KFK,INR
B1722,2025-10-05,5016,Uber,FPBMYXHAXG,INR
B1723,2025-11-27,508,Spotify India,TOE72K9ZVI,INR
B1724,2025-10-12,485,Air.India,WJB5MV4GKQ,INR
B1725,2025-11-24,816,Reliance Mart India,ORNUZPRTKO,INR
B1726,2025-11-22,4982,zomato,1QJWJFU38L,INR
B1727,2025-11-06,208,Amazon India India,W8EROM4EXZ,INR
B1728,2025-10-23,310,BookMyShow,1ISIWOHHMK,INR
B1729,2025-10-09,505,Reliance,SKB5UT4LVP,INR
B1730,2025-10-05,2504,INDIGO,LZV07977Z2,INR
B1731,2025-10-03,188,Apple.Store,EBO1DM9VQ1,INR
B1732,2025-11-30,796,flipkart,8IIR8VNQQY,INR
B1733,2025-11-08,2500,indigo,1QQPL4KCFI,INR
B1734,2025-11-04,782,MakeMyTrip,W8OA108FYQ,INR
B1735,2025-10-11,15012,irctc,K9WSVEI84L,INR
B1736,2025-10-15,284,Reliance Mart India,XVN5HQVVL4,INR
B1737,2025-11-08,783,Air,6K6B7O5YY4,INR
B1738,2025-10-16,802,ZOMATO,OJ5ZX7Z9KP,INR
B1739,2025-11-29,277,BookMyShow,D46FGACI3Q,INR
B1740,2025-10-18,5004,Flipkart,ZKTM3KXSX3,INR
B1741,2025-10-26,198,DMart,GZE4KHYAKQ,INR
B1742,2025-10-11,1014,BIGBASKET,M5L66DRV21,INR
B1743,2025-10-22,2491,Paytm,CJGAPW2UGL,INR
B1744,2025-10-14,216,netflix,CCETF7YHE9,INR
B1745,2025-11-08,15008,Uber,EG2N7WLSD1,INR
B1746,2025-11-21,808,MYNTRA,SD8GEC2H6O,INR
B1747,2025-10-06,25012,uber,AI1FG6WB5J,INR
B1748,2025-11-08,1524,PaytmMall,VD72RKE01Q,INR
B1749,2025-10-16,1506,ZOMATO,TJAJCNRB8Y,INR
B1750,2025-10-07,1500,paytm mall,LOGVRN5AJ3,INR
B1751,2025-10-21,4984,Ola,4OAB9IA8R4,INR
B1752,2025-11-24,10002,Air.India,G2014UD2CD,INR
B1753,2025-11-25,492,paytm mall,1B4RSYNMV9,INR
B1754,2025-10-01,14987,SPOTIFY,R1CLFYFA35,INR
B1755,2025-11-19,15005,BigBasket,4ET8T2LK1D,INR
B1756,2025-10-24,2503,DMart,CU02DOT8US,INR
B1757,2025-11-09,24993,bookmyshow,USLJANX671,INR
B1758,2025-11-01,2504,SPOTIFY,QLEZLDHVXG,INR
B1759,2025-11-21,205,IndiGo India,UD7VS9DB2S,INR
B1760,2025-10-28,2506,IndiGo,GIG549L8L6,INR
B1761,2025-11-30,319,SWIGGY,4PUHS777QJ,INR
B1762,2025-11-02,1004,Zomato India,NDBZHGGQQG,INR
B1763,2025-10-13,1490,Myntra,4IUNGP4WFC,INR
B1764,2025-11-05,15002,IndiGo,W5T43RG588,INR
B1765,2025-11-03,9986,Spotify,YN3KJWACM6,INR
B1766,2025-11-06,319,MakeMyTrip,7GWNUGFJY2,INR
B1767,2025-11-27,1513,IndiGo India,7B61IITAXN,INR
B1768,2025-09-30,24982,DMart,ZJQHG5A8IC,INR
B1769,2025-10-14,1507,apple store,W4WIQ629GW,INR
B1770,2025-11-08,501,RelianceMart,M65SGMYK0P,INR
B1771,2025-11-24,10019,BigBasket,0UV07QA4KA,INR
B1772,2025-11-20,15013,uber,LKJTOJWHL6,INR
B1773,2025-11-22,4993,Swiggy India,0F5X4GO79Y,INR
B1774,2025-10-03,1518,Flipkart India,CQ6AQB1LU9,INR
B1775,2025-10-30,9992,Reliance Mart India,9NTCT4H0BA,INR
B1776,2025-10-18,4976,IRCTC,R7JZF9TUYE,INR
B1777,2025-10-20,310,Google.Play,3SL7KZNM9Z,INR
B1778,2025-11-22,785,NETFLIX,NLHRE1QN9N,INR
B1779,2025-11-09,222,Air,YB4V08SGZI,INR
B1780,2025-10-20,9984,Amazon,6XCIP2XDW2,INR
B1781,2025-10-21,805,Zomato India,SG5F93C043,INR
B1782,2025-10-11,1018,UBER,G9WB39K2JI,INR
B1783,2025-10-04,221,Paytm.Mall,DCH4QF3TL9,INR
B1784,2025-11-22,15024,FLIPKART,D93VETIDTJ,INR
B1785,2025-11-02,25017,Uber,0VCIR8OHDX,INR
B1786,2025-10-22,185,BigBasket,GN8N8OIS4X,INR
B1787,2025-11-04,15007,BigBasket,U2HJFVK20C,INR
B1788,2025-11-05,14994,MakeMyTrip,BRXN6HR5DF,INR
B1789,2025-10-14,293,Myntra India,KWLXLBUW8F,INR
B1790,2025-10-05,1500,Netflix,602FV8FP3N,INR
B1791,2025-10-12,502,IndiGo,A910K8TANL,INR
B1792,2025-10-11,173,Netflix,N2MHLTAF5V,INR
B1793,2025-10-20,24976,Amazon India India,O1B0KON8MB,INR
B1794,2025-10-03,286,IRCTC,6LXDMSQGXV,INR
B1795,2025-10-31,10013,bigbasket,BFBEYXLLX4,INR
B1796,2025-11-06,2501,MAKEMYTRIP,DPY056HBRY,INR
B1797,2025-10-03,507,Zomato,R67VG1JV6G,INR
B1798,2025-10-12,4999,BookMyShow India,F9AZFUYOIA,INR
B1799,2025-10-10,10012,MakeMyTrip India,2G432PFHJI,INR
B1800,2025-10-16,802,FLIPKART,RLFLUSRXFK,INR
B1801,2025-11-27,314,Reliance.Mart,VLD6Z661AW,INR
B1802,2025-10-25,9988,Reliance Mart India,SDN49OXQP4,INR
B1803,2025-11-25,295,Amazon.India,UW0D12T2UR,INR
B1804,2025-11-07,10014,Spotify,CYI0M5W1QL,INR
B1805,2025-11-12,480,Swiggy India,36INE2JB6N,INR
B1806,2025-11-23,992,Uber,IULCXXAXOT,INR
B1807,2025-11-26,9999,IRCTC India,GT9LYI2HH8,INR
B1808,2025-10-29,306,Ola,8AM7DGMWV9,INR
B1809,2025-10-30,1017,BigBasket,IYMUSDDIER,INR
B1810,2025-10-22,792,Netflix India,6ASZXT77HZ,INR
B1811,2025-11-28,1487,Myntra,XMLVDDX9VP,INR
B1812,2025-10-10,5007,MAKEMYTRIP,0E5FID8VKE,INR
B1813,2025-11-11,814,BigBasket India,ZQGO4PT7K2,INR
B1814,2025-11-04,299,AMAZON INDIA,S8WGEJXPMP,INR
B1815,2025-11-21,1483,IRCTC,C8RE7F9ZSU,INR
B1816,2025-10-31,2483,myntra,RZO7H7J4I7,INR
B1817,2025-10-08,1001,IndiGo India,XD3IQ3Z2AK,INR
B1818,2025-10-25,193,BigBasket,85RQ258GVC,INR
B1819,2025-10-04,1502,MYNTRA,MEMUS1K3W2,INR
B1820,2025-10-19,4979,PAYTM MALL,RMW12S0MOO,INR
B1821,2025-10-25,288,DMart,7FKQ4CWZTB,INR
B1822,2025-11-02,497,irctc,56NMU774FE,INR
B1823,2025-11-10,24990,Netflix India,A0HRLTJ21V,INR
B1824,2025-11-07,1010,IRCTC,J41M2HVS3L,INR
B1825,2025-10-18,24993,SPOTIFY,1KE3XX71Q4,INR
B1826,2025-10-22,4974,Ola,93I3R9ODKC,INR
B1827,2025-11-03,296,air india,7NFFL6EYCE,INR
B1828,2025-10-27,5021,Zomato,BWB5HHJXFJ,INR
B1829,2025-10-02,174,zomato,EM891TGWV0,INR
B1830,2025-11-13,322,IRCTC,AAFC6HFAIV,INR
B1831,2025-11-02,218,IndiGo,PKUO2VRLA8,INR
B1832,2025-11-05,818,Apple,5ZJG5BCIN8,INR
B1833,2025-10-31,2481,flipkart,79WTBQSKHH,INR
B1834,2025-10-30,2508,SWIGGY,EPZM5M71I6,INR
B1835,2025-10-08,24991,PAYTM MALL,C5A1TCL139,INR
B1836,2025-10-01,186,Netflix India,OJMW8MAK2J,INR
B1837,2025-10-04,15007,AIR INDIA,Q5GGR4QMFD,INR
B1838,2025-11-29,2490,IRCTC India,KZXSTUBTYZ,INR
B1839,2025-10-31,479,swiggy,UH7QEQO172,INR
B1840,2025-10-13,292,paytm mall,M0QP72K4WK,INR
B1841,2025-11-26,309,AppleStore,WBDS6YXWQI,INR
B1842,2025-11-18,15004,MYNTRA,1NGHPO2O0N,INR
B1843,2025-10-13,25016,BigBasket,SZ62CRFWMU,INR
B1844,2025-10-22,507,BookMyShow,ALGWD088ZM,INR
B1845,2025-10-07,517,spotify,D7V3VS9DL8,INR
B1846,2025-10-15,10017,AmazonIndia,UP1WO02PYI,INR
B1847,2025-11-28,1008,Zomato,G80VZOGUOQ,INR
B1848,2025-11-14,212,MakeMyTrip,VMRMFVKFI6,INR
B1849,2025-11-14,506,netflix,LZQG3YXW0A,INR
B1850,2025-09-30,24988,apple store,GU72KR5V46,INR
B1851,2025-11-10,14977,Google,IWFIM5UZUB,INR
B1852,2025-10-11,193,Uber,13G1WC2MGT,INR
B1853,2025-10-25,5005,IRCTC,WBQCVDRHM9,INR
B1854,2025-11-20,190,Swiggy,7DJO23JEZM,INR
B1855,2025-10-06,813,Netflix,ASO8OJN7L1,INR
B1856,2025-11-14,1513,AMAZON INDIA,IBA725NEHQ,INR
B1857,2025-10-12,274,UBER,QT9PE2UM3C,INR
B1858,2025-11-10,2508,ola,PXJ040W4KF,INR
B1859,2025-11-06,24996,Zomato,7P6Y39BEYO,INR
B1860,2025-11-20,512,swiggy,E58ZPI0L2V,INR
B1861,2025-11-23,790,Netflix,7L2I0ABRWJ,INR
B1862,2025-10-11,1023,Ola,GLQB9IW1VA,INR
B1863,2025-11-02,2514,BIGBASKET,W58XK3UJ56,INR
B1864,2025-11-27,4988,Zomato India,2M5M3Y926D,INR
B1865,2025-10-19,515,BigBasket,E1BYGYRY1I,INR
B1866,2025-10-07,982,SWIGGY,C0FN2AHO97,INR
B1867,2025-11-04,815,Air India India,TU9Z3U4R52,INR
B1868,2025-11-01,1493,Google,1YWRA0HJJ5,INR
B1869,2025-10-07,501,DMart,LC6MYRB924,INR
B1870,2025-10-27,807,IndiGo,LEZLRZHXTS,INR
B1871,2025-11-21,10015,Paytm,DI250EPZ55,INR
B1872,2025-11-11,14987,Reliance Mart India,7LXK0O0JGN,INR
B1873,2025-10-18,2525,uber,NP0JHERB13,INR
B1874,2025-11-20,1493,Air,WI9XN2SYQB,INR
B1875,2025-10-03,24991,Apple Store India,X42HPZ67SY,INR
B1876,2025-11-18,15010,NETFLIX,N8UKIUS9HK,INR
B1877,2025-11-20,9979,MAKEMYTRIP,04R3FEHWAD,INR
B1878,2025-11-05,24993,Netflix,MGAKND271E,INR
B1879,2025-10-14,186,Air,KXVK3LPZMQ,INR
B1880,2025-10-31,15009,FLIPKART,6EYH96Z6LA,INR
B1881,2025-11-20,15007,Amazon India India,V1COE5A85V,INR
B1882,2025-10-28,481,MakeMyTrip,2BGH42FN76,INR
B1883,2025-11-07,194,Paytm Mall India,HYYA9AUJVE,INR
B1884,2025-11-05,25009,Zomato,QDWFED2MYS,INR
B1885,2025-10-13,314,Netflix,F1GRVMNLHT,INR
B1886,2025-11-25,314,IRCTC,KVAI1ZGXXH,INR
B1887,2025-10-29,4998,IRCTC,NU0BXT8G5C,INR
B1888,2025-11-24,1487,uber,AFNW188WET,INR
B1889,2025-10-10,1508,Uber India,EH1ZHKEF6C,INR
B1890,2025-11-23,992,Air,SFJBK1WLEU,INR
B1891,2025-11-27,1482,IRCTC,1P9UN17QTD,INR
B1892,2025-10-25,15017,Swiggy,UALN0A6HG2,INR
B1893,2025-10-25,504,BigBasket India,7G64PKRSI0,INR
B1894,2025-11-17,1509,IRCTC India,FBHAV7FTBE,INR
B1895,2025-11-19,4993,BookMyShow India,0W7GIX7244,INR
B1896,2025-10-18,5015,Myntra,X6APR7421R,INR
B1897,2025-11-02,14974,Ola India,MJSMDDMOOW,INR
B1898,2025-10-03,515,GooglePlay,1ZPADFQB91,INR
B1899,2025-10-03,2491,AirIndia,QVDPAJLVUT,INR
B1900,2025-10-12,1518,BIGBASKET,4BY1WMI3XL,INR
B1901,2025-11-15,24995,Spotify,S7E5HV49RC,INR
B1902,2025-10-18,25025,RelianceMart,NQRXTWCGUT,INR
B1903,2025-10-11,976,BigBasket,9M4UWM95YS,INR
B1904,2025-10-13,1504,BookMyShow India,0Z5CGGI4ZV,INR
B1905,2025-10-27,523,Ola,LM0UB1X19Z,INR
B1906,2025-11-18,1513,BookMyShow India,IH10UUF3FU,INR
B1907,2025-11-24,194,Uber,82WANDK0GQ,INR
B1908,2025-10-25,819,Zomato India,Q6ALR4EUWN,INR
B1909,2025-10-26,790,apple store,MQ7TYIO6OQ,INR
B1910,2025-10-10,988,Flipkart,BP1PR8SIB3,INR
B1911,2025-10-28,494,AirIndia,YMGYUFUF3F,INR
B1912,2025-10-26,218,Zomato,5Y0HT0VQT3,INR
B1913,2025-11-24,24984,Swiggy,9HVI0UX0UM,INR
B1914,2025-11-04,10023,NETFLIX,2JRRW6EQV0,INR
B1915,2025-11-03,986,Swiggy,208HJK6ZE7,INR
B1916,2025-11-10,486,dmart,VPA9405ZKS,INR
B1917,2025-11-08,990,SWIGGY,K9XS2THA7T,INR
B1918,2025-11-01,9984,Air,ZRTAJRYOYH,INR
B1919,2025-11-18,1023,makemytrip,8KJMYG61YS,INR
B1920,2025-10-01,15026,Swiggy,WG3IKCCQZ4,INR
B1921,2025-11-24,14986,Netflix,QYCBXM39LE,INR
B1922,2025-11-02,4998,DMART,4M72N2PTOB,INR
B1923,2025-10-07,15010,BigBasket,ATQRU2V2L2,INR
B1924,2025-10-02,293,Uber,NLWGIJC29D,INR
B1925,2025-10-30,1510,PAYTM MALL,VB4KDMU88R,INR
B1926,2025-10-11,14992,Ola,DMBP1SMN8B,INR
B1927,2025-11-25,224,DMart,F1HQSF236B,INR
B1928,2025-10-27,1506,BigBasket,786H4GB13W,INR
B1929,2025-11-29,302,Netflix,PXAKGBRI9J,INR
B1930,2025-10-27,495,DMart India,MAV3POR376,INR
B1931,2025-11-24,489,dmart,W0Y2Q4HD21,INR
B1932,2025-10-31,25011,Reliance,OFRPIM0CO7,INR
B1933,2025-11-02,811,IndiGo India,Q0DYPQ2U28,INR
B1934,2025-11-15,499,RELIANCE MART,M210V2AXBZ,INR
B1935,2025-11-08,283,apple store,79DONOMV9D,INR
B1936,2025-10-18,2492,Spotify India,QP9MK4UYLH,INR
B1937,2025-11-05,794,IRCTC India,LCIXM6P0QN,INR
B1938,2025-11-17,1014,Flipkart,LQH8CFOPD2,INR
B1939,2025-10-04,10027,INDIGO,IHJAYEAJK9,INR
B1940,2025-10-10,1481,IndiGo,4IMLAM7C50,INR
B1941,2025-11-02,14992,Air.India,5XE6K259L8,INR
B1942,2025-11-07,169,Air.India,BFAOWNUV6D,INR
B1943,2025-11-06,190,Swiggy,KXS2B3U92X,INR
B1944,2025-11-19,796,Google Play India,L7YSZ23WYV,INR
B1945,2025-11-04,14991,BookMyShow,M3UKLOWLI7,INR
B1946,2025-10-06,180,Spotify India,4NY0TPL3OJ,INR
B1947,2025-11-21,15012,Zomato India,KH9HAEXWBL,INR
B1948,2025-11-10,307,reliance mart,8YTPKA6G2F,INR
B1949,2025-10-18,10004,BigBasket,0YWB3Y5SR9,INR
B1950,2025-10-20,807,Reliance.Mart,XTMZIOCV7C,INR
B1951,2025-11-30,2471,IndiGo,YCXKY579HG,INR
B1952,2025-10-07,1509,AMAZON INDIA,7YEKS8CYZZ,INR
B1953,2025-11-15,14992,MakeMyTrip,AL5KM5BM7Y,INR
B1954,2025-11-04,182,Flipkart,31EGCN5587,INR
B1955,2025-11-10,799,MAKEMYTRIP,IKBG9ZDSLX,INR
B1956,2025-11-30,24983,Netflix India,F200CNXMIG,INR
B1957,2025-11-18,499,BigBasket,KIDWSTYV1Z,INR
B1958,2025-09-30,302,AMAZON INDIA,4K3QRTKTUU,INR
B1959,2025-11-20,304,NETFLIX,0HO84RVFVT,INR
B1960,2025-10-08,1528,spotify,R0OIMHHHB5,INR
B1961,2025-11-10,5019,Flipkart,GVMIG35FDK,INR
B1962,2025-10-27,312,DMart,OS82EZ5AZ3,INR
B1963,2025-11-09,796,AMAZON INDIA,G01NXNCNJD,INR
B1964,2025-11-11,788,Spotify India,9VAKDONP0R,INR
B1965,2025-09-30,494,Myntra,7G9GKVTLFU,INR
B1966,2025-10-08,1522,apple store,UX8IKXRFR7,INR
B1967,2025-10-10,197,Zomato India,HYD9HWNNTE,INR
B1968,2025-10-31,1489,BIGBASKET,Q3CMJIZFWN,INR
B1969,2025-11-25,300,Google,UW4LP484NK,INR
B1970,2025-10-26,490,GooglePlay,NK9NQ04VAT,INR
B1971,2025-10-04,10018,PaytmMall,49VJSZQ6L9,INR
B1972,2025-10-03,14984,PaytmMall,9TDZUUNS3X,INR
B1973,2025-10-16,2508,Reliance.Mart,FRI1J6FGZR,INR
B1974,2025-10-27,2503,Apple.Store,IJA1F219C4,INR
B1975,2025-11-12,14991,apple store,UPTNP9PCF0,INR
B1976,2025-10-22,807,bookmyshow,1ZM58308FB,INR
B1977,2025-11-28,24989,OLA,81YUDAUQUG,INR
B1978,2025-11-24,25020,Flipkart India,PPFQHHLM7H,INR
B1979,2025-10-18,515,makemytrip,PQK6WC9MOD,INR
B1980,2025-11-07,490,Google Play India,2XAVR63UBY,INR
B1981,2025-11-14,25004,DMart India,KVCHY7HP9N,INR
B1982,2025-11-01,10014,Amazon.India,XAUKHV04YN,INR
B1983,2025-11-06,2490,GooglePlay,7HQJ72VSHK,INR
B1984,2025-10-04,2516,makemytrip,1GMJRTO8LG,INR
B1985,2025-10-21,2509,Myntra,LSQ9LOHTVO,INR
B1986,2025-11-06,24996,MYNTRA,LLV6G30IGD,INR
B1987,2025-11-28,820,PaytmMall,FG9P0MA9MZ,INR
B1988,2025-10-14,996,BigBasket,WB6SOAPMRK,INR
B1989,2025-11-18,15014,Myntra,BV09V94WHG,INR
B1990,2025-11-08,4981,Air,9G2TISY16M,INR
B1991,2025-11-13,9998,MakeMyTrip India,8VX4HQD63V,INR
B1992,2025-11-19,1504,BOOKMYSHOW,UI85CXOU4V,INR
B1993,2025-10-11,10005,Google.Play,1OE9SW2NCE,INR
B1994,2025-11-29,806,Uber India,0IX7E0QXQT,INR
B1995,2025-11-07,2492,Reliance.Mart,A8D2AKLRZL,INR
B1996,2025-11-03,14972,IRCTC India,1JH9WV65V7,INR
B1997,2025-10-12,286,Zomato India,EMI6MND0PY,INR
B1998,2025-11-30,981,FLIPKART,2BUT42TPWF,INR
B1999,2025-11-10,14994,BookMyShow,XKJ75AD4CO,INR
B2000,2025-10-28,2517,PaytmMall,VW56DFPPNK,INR
B2001,2025-11-01,478,Apple Store India,OACMV4560N,INR
B2002,2025-10-28,14984,Flipkart,MR3IEYGHF6,INR
B2003,2025-10-09,182,SPOTIFY,X5LGR4D93O,INR
B2004,2025-10-18,790,Swiggy India,Z1MQTZ3CWZ,INR
B2005,2025-11-03,286,Zomato India,3M66EKKST8,INR
B2006,2025-10-13,1015,Apple,PHITGQCJLH,INR
B2007,2025-10-30,5015,Ola,FBV722ZOGY,INR
B2008,2025-10-18,25006,Google.Play,6C3UTZCNTI,INR
B2009,2025-10-10,2500,Myntra India,Z2HPYNO334,INR
B2010,2025-11-24,1495,Google,5A85UNY108,INR
B2011,2025-11-01,24994,reliance mart,7MVHLTK7GU,INR
B2012,2025-11-25,25001,Flipkart,COXK3TTMM0,INR
B2013,2025-10-17,820,BIGBASKET,4753CDQGL9,INR
B2014,2025-11-27,297,netflix,3X7WHAI4D5,INR
B2015,2025-11-15,281,DMart,N28TYU03ZX,INR
B2016,2025-10-29,2525,Apple Store India,SAPBYJFMEF,INR
B2017,2025-10-11,495,uber,MRS1LGTX0Y,INR
B2018,2025-10-29,517,ola,Y9PP35Q3X5,INR
B2019,2025-10-04,25003,BOOKMYSHOW,XOY8URPV9U,INR
B2020,2025-09-30,15002,Zomato India,06IWC8GJBN,INR
B2021,2025-11-03,2502,DMart,S1HY2EWFN3,INR
B2022,2025-10-23,25021,Zomato India,Y1N2CMR8H8,INR
B2023,2025-11-20,799,uber,8IW2DATC15,INR
B2024,2025-11-04,304,Ola India,EB2G8IFFJY,INR
B2025,2025-11-11,513,netflix,7HXQI9B5GJ,INR
B2026,2025-10-10,192,OLA,XY2RF58MPT,INR
B2027,2025-10-14,1512,netflix,ZRVTL1JPZZ,INR
B2028,2025-10-12,510,INDIGO,XUZDP99XZE,INR
B2029,2025-10-16,493,GOOGLE PLAY,W2M4UXZ03H,INR
B2030,2025-10-05,2495,Google.Play,IHBK76KAFL,INR
B2031,2025-10-24,198,BookMyShow,E0JDZKKSGW,INR
B2032,2025-10-04,2501,Myntra,SXBR36QOPH,INR
B2033,2025-10-03,9991,Netflix,MS98JPWN9W,INR
B2034,2025-11-14,2494,apple store,PLRX9O1Z46,INR
B2035,2025-11-12,485,IndiGo,B2MGL425S7,INR
B2036,2025-11-30,810,Swiggy,8CHDCDM2KZ,INR
B2037,2025-11-11,9996,Air India India,ORRO7B780C,INR
B2038,2025-11-07,1525,Amazon,UHAAWPEO59,INR
B2039,2025-11-04,14973,RelianceMart,6GOZ0SL16S,INR
B2040,2025-10-05,174,IndiGo,HLEF80UYIP,INR
B2041,2025-10-15,810,flipkart,Y7CDHSA2RU,INR
B2042,2025-10-03,4974,dmart,1BLCK8K9I9,INR
B2043,2025-10-01,2499,Spotify,6NPD6I22G0,INR
B2044,2025-10-05,2507,MYNTRA,PTPGC8YWOB,INR
B2045,2025-10-20,14985,air india,GR4BKOXTMD,INR
B2046,2025-10-12,1015,Google,JQAOYK1RWT,INR
B2047,2025-10-12,811,RelianceMart,RPWL9X502S,INR
B2048,2025-11-14,504,Swiggy,TBEDT4QPXX,INR
B2049,2025-11-21,981,Netflix,3TSMYEPEA0,INR
B2050,2025-11-16,25022,Swiggy,42JRGTRELR,INR
B2051,2025-10-22,824,AmazonIndia,FOCG92F4JR,INR
B2052,2025-10-06,791,bookmyshow,FL67Y9BGWW,INR
B2053,2025-10-17,2480,Spotify,2D9LZYB9UX,INR
B2054,2025-10-27,187,google play,T0L115ECNG,INR
B2055,2025-11-18,5025,IRCTC,92P0E9W5YJ,INR
B2056,2025-11-23,199,IRCTC India,6FL2VPHPKO,INR
B2057,2025-10-06,4980,Paytm Mall India,F17B6FLG69,INR
B2058,2025-10-11,14993,Amazon.India,74TODW02M6,INR
B2059,2025-11-08,2510,DMart,GBZ8DSVNGU,INR
B2060,2025-11-14,1504,IRCTC,NTPXL2UX4N,INR
B2061,2025-11-07,493,Uber,P087GI8NTV,INR
B2062,2025-10-11,14999,uber,U9RZ25RLWV,INR
B2063,2025-10-13,194,Swiggy,L1ZVPVUB6Y,INR
B2064,2025-10-22,784,IRCTC India,VP59IZ47F6,INR
B2065,2025-10-22,208,Ola,ZLOM9HGJBO,INR
B2066,2025-11-17,15005,AirIndia,XSUHEM9GO3,INR
B2067,2025-10-31,15005,FLIPKART,A04TY2YFQH,INR
B2068,2025-11-21,2482,FLIPKART,6D4536984M,INR
B2069,2025-10-05,2503,Zomato,Z5V01XDE5V,INR
B2070,2025-10-18,481,Swiggy India,RRX2T7AQD4,INR
B2071,2025-11-21,4977,BigBasket,0VJK1H8S9P,INR
B2072,2025-11-04,1010,amazon india,9YLB28L63X,INR
B2073,2025-11-13,981,MakeMyTrip,V5CJIQ5L00,INR
B2074,2025-11-20,1481,Zomato,0OD3EPTQXW,INR
B2075,2025-11-20,178,SPOTIFY,9UGRR5RK9Z,INR
B2076,2025-11-24,9994,AmazonIndia,7NCLOQY0JE,INR
B2077,2025-10-13,1488,MakeMyTrip,WDLHPV69T3,INR
B2078,2025-11-24,5019,bookmyshow,LLO5QEORIN,INR
B2079,2025-10-19,9990,Spotify,XJ980YJ6SG,INR
B2080,2025-10-31,1008,netflix,IKACR3KIZ3,INR
B2081,2025-10-09,14990,myntra,E7CDRIDB5U,INR
B2082,2025-10-04,10012,BIGBASKET,OEQVOI8IDS,INR
B2083,2025-10-26,519,Google Play India,DP8J8QAVO9,INR
B2084,2025-11-21,4994,OLA,ELDN0Q1AT6,INR
B2085,2025-10-15,14984,Reliance,W1MDWBKRBH,INR
B2086,2025-11-25,501,MakeMyTrip India,VUWNQ5UMD6,INR
B2087,2025-11-19,4992,paytm mall,26PRLMUUCD,INR
B2088,2025-10-14,1493,Netflix,Y622D8RS75,INR
B2089,2025-11-12,15000,makemytrip,DCI139AF8O,INR
B2090,2025-11-12,14997,IndiGo,MG612Y9G5O,INR
