txn_id,entry_date,amt,vendor,ref_code,cur
L1465,26-11-2025,25011,Apple Store,1VSEN8O241,INR
L1466,20-10-2025,505,BigBasket,V3Y9V7YG1G,INR
L1467,12-10-2025,479,Amazon India,596P46NXAC,INR
L1468,28-10-2025,2481,IRCTC,F8BL8O9MO7,INR
L1469,18-10-2025,797,Paytm Mall,Y2JI32H53Y,INR
L1470,21-10-2025,1511,Spotify,DGQP9HC3X9,INR
L1471,15-11-2025,5015,IndiGo,XH9PWYYT8C,INR
L1472,25-11-2025,499,Apple Store,9EB3APLAFB,INR
L1473,31-10-2025,9983,BookMyShow,JSQ9UCHKOS,INR
L1474,16-11-2025,25001,Air India,E7EO4T7WH6,INR
L1475,15-11-2025,10013,Uber,YUHSD05DKW,INR
L1476,27-10-2025,1498,Reliance Mart,UAJDRSM8W6,INR
L1477,20-10-2025,1512,Reliance Mart,USHX9P2A96,INR
L1478,29-11-2025,15014,Air India,3UXUQP9GSR,INR
L1479,26-11-2025,1010,Swiggy,OO8RQHYB1H,INR
L1480,25-11-2025,1507,Reliance Mart,QZAC8SLN72,INR
L1481,05-10-2025,4988,Paytm Mall,0UUQUUDQCP,INR
L1482,08-11-2025,10009,Google Play,CSDVVZ7GYA,INR
L1483,24-10-2025,502,Apple Store,UJ1MW8V8KN,INR
L1484,17-10-2025,208,Myntra,1Q6GNN84F8,INR
L1485,09-11-2025,289,Uber,SUFRG27D8P,INR
L1486,14-10-2025,184,Air India,KXVK3LPZMQ,INR
L1487,13-10-2025,208,DMart,H6BPRA9Y0T,INR
L1488,07-10-2025,9990,Apple Store,1JFSBGGKYD,INR
L1489,10-11-2025,24989,BookMyShow,USLJANX671,INR
L1490,05-11-2025,24987,Netflix,9ISG07K2H6,INR
L1491,30-10-2025,782,IRCTC,QT6LT0U7HT,INR
L1492,11-11-2025,1519,Uber,RYO9RAYEVG,INR
L1493,02-10-2025,10017,Swiggy,YI2J36LTPJ,INR
L1494,01-10-2025,1516,Paytm Mall,JODIM1UDR2,INR
L1495,07-11-2025,284,BookMyShow,0890CA6TDB,INR
L1496,24-10-2025,793,Netflix,VK6DKSQBCP,INR
L1497,09-11-2025,25017,Myntra,YT281Y99RY,INR
L1498,16-11-2025,305,Apple Store,DCISANJTJ5,INR
L1499,16-11-2025,285,Paytm Mall,6H646OQAGZ,INR
L1500,12-10-2025,308,Ola,UGFAY7YA3W,INR
L1501,25-10-2025,4982,BigBasket,6990M14HM8,INR
L1502,31-10-2025,495,Swiggy,2YMZQPH5UT,INR
L1503,06-11-2025,217,IRCTC,DFJ71HBK0E,INR
L1504,12-10-2025,814,Paytm Mall,RI2D1ONSPN,INR
L1505,14-11-2025,1511,Amazon India,IBA725NEHQ,INR
L1506,09-10-2025,808,Netflix,T3WLANRDYF,INR
L1507,05-11-2025,316,MakeMyTrip,7GWNUGFJY2,INR
L1508,16-10-2025,10013,Apple Store,CRVG20ZYU4,INR
L1509,21-11-2025,25010,Reliance Mart,5MR4HY5AAZ,INR
L1510,17-10-2025,9989,Spotify,VPOWDEWIMU,INR
L1511,03-11-2025,1019,Amazon India,9YLB28L63X,INR
L1512,13-11-2025,802,Uber,7PBKFESN7R,INR
L1513,30-10-2025,501,Flipkart,R4FC2U57V7,INR
L1514,22-11-2025,202,Netflix,OWC8X59ILA,INR
L1515,06-11-2025,280,IRCTC,D13NASX73J,INR
L1516,02-10-2025,183,Zomato,EM891TGWV0,INR
L1517,09-11-2025,780,Air India,6K6B7O5YY4,INR
L1518,21-10-2025,803,Reliance Mart,XTMZIOCV7C,INR
L1519,10-11-2025,1002,Reliance Mart,JCOX7XDWXE,INR
L1520,28-11-2025,2488,IRCTC,KZXSTUBTYZ,INR
L1521,11-11-2025,511,IRCTC,TLBPIJRWF0,INR
L1522,22-10-2025,2517,Paytm Mall,QSXWYTP2YL,INR
L1523,25-11-2025,999,Uber,LCRK99VYPL,INR
L1524,24-10-2025,1504,BigBasket,HE3CY91RS5,INR
L1525,28-11-2025,1004,DMart,G7U5KR6KU5,INR
L1526,05-11-2025,24998,Reliance Mart,MQDAZ7YNDU,INR
L1527,25-10-2025,2513,IndiGo,TPHWP1PLAT,INR
L1528,29-10-2025,509,BigBasket,NCFMVZQZAR,INR
L1529,21-11-2025,25015,Google Play,FJ2FVSEIZH,INR
L1530,15-10-2025,14994,Paytm Mall,OTS6H3IMQK,INR
L1531,25-10-2025,2479,Reliance Mart,G973THZZ6T,INR
L1532,24-10-2025,2519,Uber,1W2NH6HYWH,INR
L1533,24-11-2025,1491,Google Play,5A85UNY108,INR
L1534,09-10-2025,24992,Spotify,THVFSZGE3G,INR
L1535,25-10-2025,15017,Swiggy,UALN0A6HG2,INR
L1536,25-11-2025,201,Apple Store,386I0XOO8K,INR
L1537,13-11-2025,2508,IRCTC,ZKSH7HISMC,INR
L1538,26-11-2025,9998,Air India,IVZJ2WQTN8,INR
L1539,05-11-2025,24990,IndiGo,4205FGIYAP,INR
L1540,22-10-2025,197,Apple Store,XBAY412FA5,INR
L1541,30-11-2025,1505,Myntra,N5DTX6FAD2,INR
L1542,19-11-2025,14999,Amazon India,V1COE5A85V,INR
L1543,07-10-2025,789,Myntra,1N43A8MSH3,INR
L1544,04-10-2025,282,Paytm Mall,N51JYWRQNL,INR
L1545,02-10-2025,180,Ola,5FQY3RBE3I,INR
L1546,20-10-2025,2519,BookMyShow,69FKXCWGXQ,INR
L1547,25-10-2025,493,Air India,UWCHJMZKQP,INR
L1548,05-10-2025,211,Netflix,PMHBO0YY1H,INR
L1549,08-10-2025,15006,Reliance Mart,NO6ZAFQ97M,INR
L1550,24-11-2025,2494,Reliance Mart,NY022UV1CR,INR
L1551,03-11-2025,15018,Uber,SEYZ5YZ1OG,INR
L1552,18-11-2025,216,Flipkart,Z59W9CRFLB,INR
L1553,15-11-2025,803,Paytm Mall,QRA9133CFI,INR
L1554,16-10-2025,1011,Amazon India,88OF9F4C1F,INR
L1555,18-10-2025,201,Zomato,K2IADXDK1C,INR
L1556,23-10-2025,24994,Flipkart,CMP2JMHB5W,INR
L1557,09-10-2025,1514,Apple Store,UX8IKXRFR7,INR
L1558,18-10-2025,9997,Reliance Mart,LU6K3UQ253,INR
L1559,15-11-2025,1509,Uber,YFX6SUVMNL,INR
L1560,17-11-2025,319,MakeMyTrip,9VXJRIDW7Q,INR
L1561,22-10-2025,4994,Air India,OOQC1J4ETT,INR
L1562,25-11-2025,295,Flipkart,EDL1H6KH0R,INR
L1563,03-11-2025,790,Air India,JIWDMGJAJZ,INR
L1564,10-10-2025,212,Uber,L26H3IMYBM,INR
L1565,05-11-2025,780,Reliance Mart,BPEHV14E3O,INR
L1566,01-11-2025,492,MakeMyTrip,5P8O2G6D74,INR
L1567,26-10-2025,2486,IndiGo,PA8Y5XLB8X,INR
L1568,28-10-2025,2518,Flipkart,2BE9ZYQ59J,INR
L1569,29-11-2025,5018,Amazon India,4V8P0Q43GK,INR
L1570,01-11-2025,2492,Zomato,WSLXDYPMZY,INR
L1571,14-11-2025,987,Flipkart,HICCKDKUOW,INR
L1572,11-11-2025,479,Swiggy,36INE2JB6N,INR
L1573,30-11-2025,189,BigBasket,OX02ZHXP5T,INR
L1574,12-10-2025,997,Apple Store,3VF9ZI34YZ,INR
L1575,21-11-2025,296,Spotify,ZBCYQGVUBT,INR
L1576,15-11-2025,14986,MakeMyTrip,AL5KM5BM7Y,INR
L1577,08-11-2025,1495,Ola,5TKJEVYPG1,INR
L1578,05-10-2025,788,BookMyShow,FL67Y9BGWW,INR
L1579,24-10-2025,812,Paytm Mall,6IDIWCQX1Q,INR
L1580,01-10-2025,14989,Uber,82SQWWSWCG,INR
L1581,08-10-2025,814,IndiGo,ZCA8XJ1U29,INR
L1582,30-11-2025,981,DMart,WHQ0AT5A5K,INR
L1583,01-11-2025,5003,Google Play,H3I6SAUYIB,INR
L1584,28-10-2025,24996,Zomato,Y223PAOA6U,INR
L1585,12-10-2025,194,Uber,GJBROF1OA6,INR
L1586,09-10-2025,513,Air India,03YNTNM4RZ,INR
L1587,28-10-2025,1494,Uber,EBOT841XRT,INR
L1588,15-10-2025,217,Myntra,U7I41G5ZPN,INR
L1589,13-10-2025,202,Swiggy,L1ZVPVUB6Y,INR
L1590,01-10-2025,15018,Reliance Mart,99VWJ9BJI5,INR
L1591,18-11-2025,4996,Reliance Mart,F6SWT8897Z,INR
L1592,12-10-2025,9994,Uber,S2QSJJ69I6,INR
L1593,19-10-2025,5011,Netflix,AGCAZD2HFU,INR
L1594,04-10-2025,505,Zomato,R67VG1JV6G,INR
L1595,01-11-2025,2505,Zomato,76TR1XUARC,INR
L1596,26-11-2025,4988,Reliance Mart,P89DSHLATW,INR
L1597,21-10-2025,14985,Flipkart,5528DVPQZL,INR
L1598,06-10-2025,2497,Reliance Mart,7TNZF1J7K0,INR
L1599,25-11-2025,992,BookMyShow,QBRJE69NLQ,INR
L1600,27-11-2025,14985,Spotify,LWTBEHY47C,INR
L1601,13-11-2025,185,Uber,D3V97ZO1IK,INR
L1602,05-11-2025,2492,BookMyShow,YINPY73T3M,INR
L1603,01-11-2025,195,IRCTC,XJ71WS4T4I,INR
L1604,17-10-2025,4995,Netflix,A7XVE3CBSG,INR
L1605,12-10-2025,14989,IRCTC,KZG8XCOSE2,INR
L1606,28-11-2025,4995,Reliance Mart,J46WYBJQ2K,INR
L1607,14-11-2025,1019,Paytm Mall,BUNKXMPSYV,INR
L1608,07-11-2025,5017,Apple Store,ZAUULRTFWW,INR
L1609,24-11-2025,2479,Air India,JRGRV10S9T,INR
L1610,20-11-2025,779,IRCTC,D2OHLFSZRD,INR
L1611,05-10-2025,492,Google Play,YOAV2NE18C,INR
L1612,02-11-2025,5016,Air India,4QWEWXX0H1,INR
L1613,28-11-2025,984,Flipkart,K1DG0TNDN2,INR
L1614,18-11-2025,4983,Paytm Mall,26PRLMUUCD,INR
L1615,30-10-2025,999,Swiggy,G607HCWHUW,INR
L1616,06-10-2025,1503,Paytm Mall,OJ30CUW54O,INR
L1617,10-11-2025,5007,Zomato,UXX3DWI60G,INR
L1618,30-10-2025,2489,DMart,7QA35U69IP,INR
L1619,07-10-2025,10000,Netflix,Z7JOLRA0B9,INR
L1620,19-10-2025,4980,Uber,S2IKKDNL4Q,INR
L1621,17-11-2025,990,Uber,8MERU741IR,INR
L1622,10-11-2025,185,IRCTC,WLXV8LXQZR,INR
L1623,18-10-2025,780,MakeMyTrip,RV4PS5VKDB,INR
L1624,21-11-2025,496,IRCTC,EBAHXDTGR6,INR
L1625,01-10-2025,5009,Zomato,BR0553CYNL,INR
L1626,23-10-2025,501,IRCTC,FARY25DDDK,INR
L1627,05-10-2025,1497,Ola,MDO2E46514,INR
L1628,12-10-2025,309,Swiggy,C84GWMZQHB,INR
L1629,21-10-2025,1005,Air India,ZMCB9BNUTP,INR
L1630,25-11-2025,4980,Zomato,3SVYSPR957,INR
L1631,08-10-2025,487,BookMyShow,HNK88GSAH3,INR
L1632,13-10-2025,24995,BigBasket,YHF3CU3UKI,INR
L1633,20-11-2025,4996,Amazon India,ZN2J0X1IB5,INR
L1634,03-10-2025,291,Netflix,FQBVHUW7C6,INR
L1635,07-10-2025,786,Google Play,ILJZW96ZGE,INR
L1636,30-11-2025,487,Reliance Mart,49RCGUFNVB,INR
L1637,29-10-2025,5012,Uber,U7TWG9NZQ1,INR
L1638,30-10-2025,1504,MakeMyTrip,JZIUW7736C,INR
L1639,20-10-2025,24979,Flipkart,OC29XC66Z9,INR
L1640,12-11-2025,2515,DMart,QNTO4KRLSH,INR
L1641,29-10-2025,512,MakeMyTrip,241819DYQW,INR
L1642,23-11-2025,296,Air India,N92K0PZHKP,INR
L1643,14-10-2025,4981,BookMyShow,XEEBR1PUDU,INR
L1644,05-11-2025,24990,Reliance Mart,AHTM2QEWQD,INR
L1645,28-11-2025,24986,Ola,81YUDAUQUG,INR
L1646,13-11-2025,14983,Google Play,DH4BNFHNFX,INR
L1647,26-10-2025,188,DMart,D8BZDOJVIH,INR
L1648,11-11-2025,307,Myntra,JZ7QKBXB3Z,INR
L1649,19-11-2025,507,Netflix,7D76OSP2M8,INR
L1650,12-11-2025,2480,IndiGo,PSNCFOEPZJ,INR
L1651,23-10-2025,481,Apple Store,5NIAOYPE8Y,INR
L1652,10-10-2025,1501,Reliance Mart,C8LRZYKN7H,INR
L1653,22-11-2025,10005,Paytm Mall,DI250EPZ55,INR
L1654,03-10-2025,2518,MakeMyTrip,T0U9Q5HRT0,INR
L1655,08-10-2025,24991,Amazon India,5DQR0GQJKF,INR
L1656,03-10-2025,287,DMart,1OM2SZ18V3,INR
L1657,27-10-2025,10007,Zomato,1C6A76YUF6,INR
L1658,13-11-2025,782,Zomato,W23L4RLXR1,INR
L1659,03-11-2025,4993,BookMyShow,JFKJNYH772,INR
L1660,09-10-2025,1003,BookMyShow,9HZXZUKDVP,INR
L1661,07-11-2025,487,Myntra,XLZ1EGHEPK,INR
L1662,06-10-2025,481,Myntra,CKSQ85K6YZ,INR
L1663,12-11-2025,10012,Ola,C4U7YGYVRV,INR
L1664,31-10-2025,2486,MakeMyTrip,VZLVNCQLEE,INR
L1665,23-11-2025,5016,DMart,JA03M7BUVI,INR
L1666,01-10-2025,191,Swiggy,BLTTZD9LAD,INR
L1667,08-11-2025,289,Apple Store,79DONOMV9D,INR
L1668,21-11-2025,802,MakeMyTrip,KVDMOV4IAL,INR
L1669,12-11-2025,14982,Myntra,9A3QSHO538,INR
L1670,10-11-2025,314,IndiGo,5VVECX3CR5,INR
L1671,21-11-2025,15018,Uber,206IE1AITB,INR
L1672,01-11-2025,2491,Reliance Mart,E0VMM15LZO,INR
L1673,02-11-2025,25001,Swiggy,O25IIDQKSD,INR
L1674,04-10-2025,1489,Swiggy,KHRNA944YN,INR
L1675,28-11-2025,483,MakeMyTrip,LWPS32HF5L,INR
L1676,08-10-2025,1479,BookMyShow,LEGQFXTEHZ,INR
L1677,09-11-2025,14995,BookMyShow,DFHDX2SO5L,INR
L1678,10-10-2025,14996,Reliance Mart,YJC876BSQL,INR
L1679,24-10-2025,24985,IndiGo,JEG59DD168,INR
L1680,22-10-2025,311,Ola,RFXNIP7VC6,INR
L1681,12-11-2025,787,Flipkart,PLC2SH3VPO,INR
L1682,05-11-2025,5016,Paytm Mall,OROQSC6OBD,INR
L1683,24-11-2025,219,DMart,F1HQSF236B,INR
L1684,04-10-2025,301,DMart,YXF6G9FM7G,INR
L1685,16-10-2025,25011,Air India,OWW2LKVBEO,INR
L1686,25-11-2025,2493,Flipkart,WLDR6FAYYW,INR
L1687,21-11-2025,995,Swiggy,YEOE7ZZ6PE,INR
L1688,04-11-2025,1503,BookMyShow,ZNK32Z5M4E,INR
L1689,09-11-2025,9998,Zomato,45KTS9QSVJ,INR
L1690,09-10-2025,987,DMart,QT7FWXLO92,INR
L1691,21-10-2025,787,MakeMyTrip,LHX4C3VMDQ,INR
L1692,09-10-2025,989,BigBasket,BHUA8XWMC0,INR
L1693,01-11-2025,24989,Reliance Mart,VWODFLUBTA,INR
L1694,16-11-2025,1013,IRCTC,LI8J7E1D4N,INR
L1695,01-10-2025,282,Uber,42CB8QQCJR,INR
L1696,08-11-2025,2517,DMart,3YHKK2ZPOW,INR
L1697,01-11-2025,482,Apple Store,OACMV4560N,INR
L1698,29-11-2025,2491,Flipkart,1AFE8IJYEC,INR
L1699,20-10-2025,15016,MakeMyTrip,AJ0WQ6XK9Q,INR
L1700,13-10-2025,24995,BookMyShow,4PHO07YTXA,INR
L1701,13-10-2025,25002,MakeMyTrip,B8YLN5XFAB,INR
L1702,22-11-2025,191,MakeMyTrip,4E9CVMXRCU,INR
L1703,01-11-2025,179,Reliance Mart,H8Z56LYWUC,INR
L1704,08-10-2025,482,DMart,AFX3ZV5Y1F,INR
L1705,24-11-2025,191,IndiGo,ZLDMLXSPE4,INR
L1706,31-10-2025,25017,Amazon India,SCGAWIR29T,INR
L1707,24-11-2025,990,Reliance Mart,547PBNYQHU,INR
L1708,24-10-2025,10009,Apple Store,M8WNXONGMM,INR
L1709,01-10-2025,1015,DMart,0S29HAXVM0,INR
L1710,07-10-2025,10004,MakeMyTrip,00KQIB6ITW,INR
L1711,07-11-2025,15005,Uber,EG2N7WLSD1,INR
L1712,29-11-2025,15008,IndiGo,69NMTKAGSM,INR
L1713,12-10-2025,784,Zomato,ZD66II6U46,INR
L1714,01-11-2025,9992,Amazon India,8FMTR6H6CQ,INR
L1715,10-10-2025,2518,Uber,C17OU4W820,INR
L1716,26-11-2025,204,Swiggy,W892ECDWK0,INR
L1717,14-10-2025,303,Swiggy,SR3RTK7UZQ,INR
L1718,13-11-2025,25005,DMart,KVCHY7HP9N,INR
L1719,10-11-2025,1019,Uber,U8343PVEBO,INR
L1720,02-10-2025,188,BigBasket,PA2T55D911,INR
L1721,12-10-2025,24980,Flipkart,WUFPUAP1V9,INR
L1722,28-11-2025,24997,Amazon India,3L4YWV89MB,INR
L1723,16-10-2025,489,IndiGo,VNGVTFIG6M,INR
L1724,21-11-2025,482,Uber,4TYNI12VKA,INR
L1725,19-10-2025,9986,Spotify,XJ980YJ6SG,INR
L1726,13-10-2025,996,DMart,KQQKRP9DU1,INR
L1727,25-11-2025,301,Google Play,UW4LP484NK,INR
L1728,28-11-2025,15002,IRCTC,77409NZSFQ,INR
L1729,23-11-2025,1012,Paytm Mall,Q5L1C15A0Q,INR
L1730,15-11-2025,1518,Flipkart,0AEV44I9GF,INR
L1731,15-10-2025,507,Amazon India,R467JLB3VG,INR
L1732,01-11-2025,315,BigBasket,00L6O5P9FH,INR
L1733,12-11-2025,483,Amazon India,R2NNPBB4HI,INR
L1734,02-11-2025,800,Myntra,0998XEENL7,INR
L1735,02-10-2025,201,IndiGo,LGO33RUH95,INR
L1736,07-10-2025,9997,Spotify,SC6E7FDB2X,INR
L1737,21-11-2025,5013,IRCTC,I1A2HPDGWT,INR
L1738,10-10-2025,1011,Paytm Mall,GU1JJ6OK26,INR
L1739,02-11-2025,1496,Reliance Mart,WXZB68ZFZI,INR
L1740,26-11-2025,2505,Uber,YJCRHNSJ53,INR
L1741,07-11-2025,2489,Swiggy,O0TEMV7I5O,INR
L1742,12-10-2025,1509,Google Play,53HFDNXDIH,INR
L1743,27-10-2025,488,Google Play,XAZ3H3Y6DP,INR
L1744,14-11-2025,1008,Swiggy,3C7VV17LXK,INR
L1745,30-10-2025,2483,Ola,YB6NSLSZCE,INR
L1746,14-10-2025,2505,Ola,5GD2BNZAAM,INR
L1747,10-11-2025,25000,Uber,YQ680FJQ2S,INR
L1748,07-10-2025,992,Paytm Mall,JOXG9PGG24,INR
L1749,14-11-2025,1515,Spotify,GNODK00CQE,INR
L1750,03-11-2025,1500,Ola,PF8AM0XZIJ,INR
L1751,14-10-2025,1005,Myntra,RKA2455EHP,INR
L1752,21-10-2025,1018,BigBasket,JLNAI09P17,INR
L1753,05-11-2025,317,Uber,GI4O434A5M,INR
L1754,21-10-2025,25010,Netflix,X3LUS4ELH9,INR
L1755,20-11-2025,307,Google Play,S6LZ9X6XGK,INR
L1756,26-11-2025,1019,Uber,HF7HBW8M0S,INR
L1757,21-10-2025,513,Flipkart,IKGZVFFBHL,INR
L1758,26-11-2025,5004,Amazon India,9E4S4Y039D,INR
L1759,29-10-2025,1004,Apple Store,WDGLSTEZV8,INR
L1760,14-11-2025,213,Ola,85OXAHC7S9,INR
L1761,17-10-2025,15011,Paytm Mall,15G8CVO8SJ,INR
L1762,15-11-2025,482,Paytm Mall,POHEOCSJNP,INR
L1763,22-10-2025,9985,Swiggy,6GJZ0VDQE1,INR
L1764,14-10-2025,9994,Air India,8EKGR2XPVE,INR
L1765,08-10-2025,14991,Apple Store,WH2UPP9WN4,INR
L1766,17-10-2025,15004,Swiggy,O17NZLA4H2,INR
L1767,23-10-2025,303,Paytm Mall,EAM9WEQJSM,INR
L1768,19-10-2025,510,MakeMyTrip,PQK6WC9MOD,INR
L1769,10-11-2025,5015,Netflix,LKA8IYDET4,INR
L1770,08-10-2025,215,MakeMyTrip,AW2IGHTR7S,INR
L1771,02-11-2025,24991,IndiGo,OXD5BX122O,INR
L1772,19-11-2025,1491,Reliance Mart,69R2PSLE2Z,INR
L1773,09-10-2025,517,Netflix,X0LTFYA0BJ,INR
L1774,27-11-2025,314,BigBasket,URDHBF28PD,INR
L1775,01-11-2025,1011,DMart,OQ32XLOAQT,INR
L1776,12-11-2025,1493,BookMyShow,NFPE0PN69J,INR
L1777,06-10-2025,24984,Swiggy,97KODJEVKK,INR
L1778,26-10-2025,25002,BigBasket,LBA0O6B5AF,INR
L1779,25-11-2025,201,Google Play,8GZAPDM5CL,INR
L1780,14-10-2025,1515,Paytm Mall,SMEYT2S6YL,INR
L1781,02-11-2025,4985,BookMyShow,RKLXNJQ4JW,INR
L1782,23-11-2025,2516,Air India,FBXQFJMEZ8,INR
L1783,05-11-2025,25005,IndiGo,ZI4XBAGET0,INR
L1784,09-10-2025,985,Apple Store,GUGMP11V4N,INR
L1785,07-10-2025,4989,Paytm Mall,F17B6FLG69,INR
L1786,19-11-2025,10019,Flipkart,VU08Z11EC4,INR
L1787,15-11-2025,516,IRCTC,RV8X34RA78,INR
L1788,29-11-2025,212,IRCTC,AYTWZX02D5,INR
L1789,08-10-2025,1496,BookMyShow,SNKS1AZUSO,INR
L1790,31-10-2025,9981,Air India,ZRTAJRYOYH,INR
L1791,06-11-2025,2494,Myntra,1TT081PYC9,INR
L1792,06-10-2025,190,IndiGo,AC5R8WAEZ9,INR
L1793,28-11-2025,1018,Swiggy,VCB1UAPPLV,INR
L1794,05-11-2025,2486,Google Play,7HQJ72VSHK,INR
L1795,18-11-2025,293,DMart,8TUNS1PDSO,INR
L1796,26-10-2025,1003,MakeMyTrip,TXGVRW53PO,INR
L1797,27-10-2025,815,Flipkart,DGOX1DIM4O,INR
L1798,08-10-2025,979,Netflix,WRA500NGHT,INR
L1799,27-11-2025,280,Swiggy,RUZ8BRHQHJ,INR
L1800,15-10-2025,24981,MakeMyTrip,JGYKPJWTOL,INR
L1801,02-10-2025,786,Flipkart,E7QG786DTY,INR
L1802,19-11-2025,481,Netflix,EMZRMZ6B09,INR
L1803,08-11-2025,1017,Air India,RIML9Q1HQV,INR
L1804,16-11-2025,1517,Uber,1AFZJ0NHKJ,INR
L1805,17-11-2025,9989,Google Play,TXW68OK5NI,INR
L1806,05-10-2025,185,Spotify,3D9YEQYTTV,INR
L1807,14-10-2025,485,Uber,IGZMUGUYV3,INR
L1808,04-11-2025,4988,Uber,PFWV5WBNVL,INR
L1809,09-11-2025,14983,Air India,3HM7N7V2K0,INR
L1810,03-10-2025,4989,DMart,EM1RDJNNMY,INR
L1811,07-10-2025,280,Apple Store,QBDDUYTVUS,INR
L1812,12-11-2025,212,Uber,1CZQXDX9J7,INR
L1813,07-10-2025,500,DMart,LC6MYRB924,INR
L1814,30-10-2025,5007,Reliance Mart,AQ7Q9Y37QH,INR
L1815,05-10-2025,4988,IRCTC,77NZ0V5O9R,INR
L1816,12-10-2025,2482,Apple Store,JUCPAHN4GY,INR
L1817,21-10-2025,991,MakeMyTrip,B77JB4F6C6,INR
L1818,21-11-2025,194,Spotify,50GF2R6AJ5,INR
L1819,02-10-2025,512,BigBasket,0UG4MGYKLQ,INR
L1820,29-10-2025,504,Amazon India,JTWOVHGB7T,INR
L1821,28-11-2025,10014,Zomato,PTJ8C4QU7U,INR
L1822,01-10-2025,282,IRCTC,W6P02SN4F9,INR
L1823,20-10-2025,4987,IRCTC,1CU4YE2Y7X,INR
L1824,14-10-2025,1498,Paytm Mall,UJ9QOX32QS,INR
L1825,27-10-2025,9982,Uber,8HPZVEOS14,INR
L1826,16-11-2025,25010,Swiggy,XW2X168DKZ,INR
L1827,08-10-2025,14980,Spotify,DODCDG4UE9,INR
L1828,20-11-2025,2503,Spotify,UCHS2WAZ9E,INR
L1829,01-10-2025,193,Apple Store,6HZQJ69YSW,INR
L1830,19-11-2025,1500,IRCTC,SMNZ0QK9HA,INR
L1831,14-10-2025,15019,Ola,7VCKUJ0MBO,INR
L1832,26-11-2025,182,Air India,JNYRI20VTR,INR
L1833,05-10-2025,10017,IndiGo,IHJAYEAJK9,INR
L1834,30-10-2025,25012,Apple Store,HQUXFKETMX,INR
L1835,15-11-2025,9996,Reliance Mart,BBXLTA3EDO,INR
L1836,22-10-2025,305,Swiggy,EN282XLB7F,INR
L1837,09-11-2025,1017,Amazon India,HHHHOXNQ3K,INR
L1838,20-11-2025,189,Amazon India,IML6FF06YS,INR
L1839,28-10-2025,25002,IRCTC,RQ4P8CI1O3,INR
L1840,26-10-2025,1010,BigBasket,FE3P6813IT,INR
L1841,02-10-2025,190,IRCTC,RFZ86LX81Y,INR
L1842,23-10-2025,280,Ola,JTHKA0F762,INR
L1843,19-10-2025,798,MakeMyTrip,KZVJRJCTTB,INR
L1844,07-10-2025,782,Spotify,H024LJ23MG,INR
L1845,22-11-2025,4979,Google Play,5U74NV5C7Q,INR
L1846,27-10-2025,25019,Google Play,DUJTZ3XQHD,INR
L1847,02-10-2025,4980,Swiggy,S533AD7A1B,INR
L1848,02-10-2025,800,Flipkart,FU6T0WJDNE,INR
L1849,28-11-2025,1499,Swiggy,GGUTXU8FG9,INR
L1850,24-11-2025,490,Google Play,L165PRPP06,INR
L1851,29-10-2025,513,Flipkart,DROVPWBVYP,INR
L1852,12-11-2025,513,Flipkart,979AHNRISU,INR
L1853,06-11-2025,479,Spotify,KI7SAZGMWO,INR
L1854,11-10-2025,25013,Zomato,1UEV48HTI2,INR
L1855,15-10-2025,983,IRCTC,WW0QM4ANWP,INR
L1856,27-10-2025,15014,MakeMyTrip,853CGHEA0C,INR
L1857,19-10-2025,1510,IndiGo,VHMB8Q4JP5,INR
L1858,21-11-2025,14991,Amazon India,V58KZ4SJL8,INR
L1859,02-10-2025,5015,Flipkart,UB7FE3RID3,INR
L1860,26-10-2025,787,Reliance Mart,J2K0E84KAR,INR
L1861,29-11-2025,987,Netflix,WWT51RIF4Q,INR
L1862,02-10-2025,4999,Spotify,LYL659GQ6W,INR
L1863,09-11-2025,487,Apple Store,YX8GE8NSZI,INR
L1864,30-10-2025,2519,Swiggy,5J01FMNG6I,INR
L1865,20-11-2025,282,Reliance Mart,C22H6PTVSA,INR
L1866,06-10-2025,780,BookMyShow,BF69QA4D8W,INR
L1867,27-11-2025,1017,Zomato,5AY7LJGN14,INR
L1868,04-11-2025,14996,MakeMyTrip,BRXN6HR5DF,INR
L1869,10-10-2025,311,Myntra,QZXWV0AHQU,INR
L1870,12-10-2025,24986,Myntra,RVIJ6WN7D1,INR
L1871,21-11-2025,4989,Netflix,VIM6EEWHYY,INR
L1872,03-10-2025,2481,Air India,QVDPAJLVUT,INR
L1873,25-10-2025,25006,Air India,LYX90TOXFY,INR
L1874,19-11-2025,10017,DMart,CAMQ8H365A,INR
L1875,10-10-2025,780,Spotify,Z0UAIG1OLH,INR
L1876,15-11-2025,202,Amazon India,MXC5V5M5IP,INR
L1877,13-10-2025,979,Apple Store,GHWK9P1AI6,INR
L1878,13-11-2025,25019,DMart,FMZS1BG5G5,INR
L1879,29-11-2025,307,Ola,7SODX1O205,INR
L1880,10-10-2025,287,Spotify,QB0C1Q5INR,INR
L1881,17-10-2025,2517,IRCTC,KE66NUQN0J,INR
L1882,02-11-2025,2505,Ola,8IOJZ4AWUH,INR
L1883,14-10-2025,214,IndiGo,YSBPKHFHQI,INR
L1884,06-11-2025,25017,Zomato,QDWFED2MYS,INR
L1885,12-10-2025,5002,BookMyShow,F9AZFUYOIA,INR
L1886,22-10-2025,5003,Zomato,ES7VQGG6QB,INR
L1887,14-11-2025,24986,IRCTC,XTK2LSFP6Z,INR
