id,date,amount,merchant,merchant_clean,reference,currency,source
B1254,2025-10-31,9995.0,INDIGO/ONLINE,indigo,9CGQ4IWJ5N,INR,bank
B1255,2025-11-27,2490.0,SPOTIFY-INC,spotify,AZQ69RX5AO,INR,bank
B1256,2025-11-29,10017.0,ZOMATO CORP,zomato,PTJ8C4QU7U,INR,bank
B1257,2025-10-29,2517.0,FLIPKART/ONLINE,flipkart,2BE9ZYQ59J,INR,bank
B1258,2025-10-04,24980.0,ZOMATO INDIA *0912,zomato 0912,WPKLUKZKKS,INR,bank
B1259,2025-11-26,2510.0,AMAZON POS-TRANS,amazon,S7YSPFQGZ8,INR,bank
B1260,2025-10-13,2519.0,BIGBASKET/ONLINE,bigbasket,TSHN3WKGKC,INR,bank
B1261,2025-11-10,2491.0,INDIGO POS-TRANS,indigo,OVS4OT28WZ,INR,bank
B1262,2025-10-20,10015.0,MYNTRA INDIA-INC,myntra,5U11CKXOBQ,INR,bank
B1263,2025-11-01,2483.0,BOOKMYSHOW_LTD,bookmyshow,B1MGCPW8RS,INR,bank
B1264,2025-10-27,5028.0,FLIPKART/ONLINE,flipkart,FY2LH6LHD6,INR,bank
B1265,2025-11-27,24970.0,BIGBASKET CORP,bigbasket,7BIC19RMEI,INR,bank
B1266,2025-10-15,15008.0,ZOMATO/ONLINE,zomato,PEA6491WFY,INR,bank
B1267,2025-10-10,15008.0,ZOMATO CORP,zomato,1RHECV1EXY,INR,bank
B1268,2025-10-25,9976.0,UBER *0912,uber 0912,MYNJ9ZXTH6,INR,bank
B1269,2025-11-15,15003.0,GOOGLE PLAY CORP,google play,NHIJZCB69N,INR,bank
B1270,2025-10-29,25010.0,BIGBASKET/ONLINE,bigbasket,QS38VR13B5,INR,bank
B1271,2025-11-02,325.0,AIR INDIA INDIA CORP,air,ZZH7UMNZ3E,INR,bank
B1272,2025-11-15,10011.0,IRCTC_LTD,irctc,N30FFLX8NH,INR,bank
B1273,2025-10-09,24987.0,AIR INDIA POS-TRANS,air,,INR,bank
B1274,2025-10-25,5007.0,PAYTMMALL_LTD,paytmmall,KB0T27TDJU,INR,bank
B1275,2025-11-20,205.0,GOOGLEPLAY_LTD,googleplay,J7HS7RHY4K,INR,bank
B1276,2025-11-27,25008.0,SWIGGY_LTD,swiggy,2N8LGOR43N,INR,bank
B1277,2025-10-14,25001.0,SPOTIFY_LTD,spotify,T53POXN49E,INR,bank
B1278,2025-11-11,792.0,AMAZON.INDIA *0912,amazon 0912,BB12A63WYI,INR,bank
B1279,2025-11-27,24997.0,SPOTIFY *0912,spotify 0912,5N3IQ2PIHM,INR,bank
B1280,2025-11-23,988.0,FLIPKART/ONLINE,flipkart,8P64G9M8V9,INR,bank
B1281,2025-11-07,2520.0,SPOTIFY-INC,spotify,2DAN902DCU,INR,bank
B1282,2025-10-27,14986.0,PAYTMMALL CORP,paytmmall,7IY6HPREVG,INR,bank
B1283,2025-11-28,9993.0,MYNTRA CORP,myntra,IC82YZXX5Y,INR,bank
B1284,2025-10-12,5017.0,INDIGO/ONLINE,indigo,ORITTSTMVG,INR,bank
B1285,2025-11-24,1498.0,UBER CORP,uber,,INR,bank
B1286,2025-10-30,25022.0,SWIGGY/ONLINE,swiggy,X396IQ6KHW,INR,bank
B1287,2025-10-08,14995.0,DMART-INC,dmart,,INR,bank
B1288,2025-10-23,199.0,FLIPKART POS-TRANS,flipkart,P3F6QU744L,INR,bank
B1289,2025-11-04,24989.0,NETFLIX INDIA POS-TRANS,netflix,9ISG07K2H6,INR,bank
B1290,2025-10-05,493.0,UBER *0912,uber 0912,YOINZ2RLKH,INR,bank
B1291,2025-11-22,25006.0,BIGBASKET POS-TRANS,bigbasket,C469XI41PQ,INR,bank
B1292,2025-10-26,517.0,GOOGLE PLAY-INC,google play,WETHBLANCQ,INR,bank
B1293,2025-10-04,5001.0,PAYTM/ONLINE,paytm,821PX9XGNK,INR,bank
B1294,2025-11-15,986.0,APPLE.STORE/ONLINE,apple store,3M0VJCVLUE,INR,bank
B1295,2025-10-04,292.0,AIRINDIA *0912,airindia 0912,0T5INB38VT,INR,bank
B1296,2025-10-22,296.0,BIGBASKET-INC,bigbasket,,INR,bank
B1297,2025-10-02,10015.0,MAKEMYTRIP/ONLINE,makemytrip,1C5RIK2VP2,INR,bank
B1298,2025-10-18,14981.0,FLIPKART INDIA POS-TRANS,flipkart,QMMC6BKYIT,INR,bank
B1299,2025-10-06,14999.0,MYNTRA/ONLINE,myntra,86EQWIARW3,INR,bank
B1300,2025-10-22,285.0,MAKEMYTRIP-INC,makemytrip,E6O6MZVFUS,INR,bank
B1301,2025-11-29,2500.0,SPOTIFY INDIA_LTD,spotify,HBXQ63YMNZ,INR,bank
B1302,2025-11-16,2525.0,APPLESTORE CORP,applestore,UOEZEZ01XZ,INR,bank
B1303,2025-11-09,782.0,SWIGGY POS-TRANS,swiggy,U88F7YORMU,INR,bank
B1304,2025-10-14,219.0,DMART/ONLINE,dmart,CA50DV4C8E,INR,bank
B1305,2025-10-07,1491.0,DMART_LTD,dmart,MRRUMJTMIJ,INR,bank
B1306,2025-10-24,197.0,AMAZON.INDIA_LTD,amazon,86PMD4MCNM,INR,bank
B1307,2025-11-26,2490.0,FLIPKART CORP,flipkart,,INR,bank
B1308,2025-11-07,991.0,OLA *0912,ola 0912,OMZGEGPJLM,INR,bank
B1309,2025-10-05,1491.0,MYNTRA INDIA-INC,myntra,DA0OUVDVYV,INR,bank
B1310,2025-11-23,183.0,BIGBASKET POS-TRANS,bigbasket,OAFOPG8L2F,INR,bank
B1311,2025-10-13,24996.0,MYNTRA CORP,myntra,RVIJ6WN7D1,INR,bank
B1312,2025-10-04,15003.0,APPLE_LTD,apple,RC85APLCP5,INR,bank
B1313,2025-10-27,4999.0,IRCTC INDIA POS-TRANS,irctc,FEXUT8E0HA,INR,bank
B1314,2025-11-21,211.0,OLA *0912,ola 0912,3YMUS70AD4,INR,bank
B1315,2025-10-04,502.0,MYNTRA CORP,myntra,S64BE5DXX9,INR,bank
B1316,2025-10-29,1513.0,AMAZON INDIA *0912,amazon 0912,B1PQ4O4JLZ,INR,bank
B1317,2025-11-22,4990.0,DMART POS-TRANS,dmart,IDRU0CQS11,INR,bank
B1318,2025-10-04,1491.0,IRCTC CORP,irctc,ZENFQXL0UW,INR,bank
B1319,2025-11-22,15015.0,BIGBASKET INDIA/ONLINE,bigbasket,ACKOR1FOY0,INR,bank
B1320,2025-10-23,278.0,IRCTC/ONLINE,irctc,L1R2AZL2KM,INR,bank
B1321,2025-11-07,5017.0,IRCTC POS-TRANS,irctc,LCC3N8YE7B,INR,bank
B1322,2025-11-01,283.0,BIGBASKET_LTD,bigbasket,KOLC6HFMFJ,INR,bank
B1323,2025-10-28,489.0,INDIGO *0912,indigo 0912,XU6RH8PF08,INR,bank
B1324,2025-11-02,297.0,AIR INDIA-INC,air,TULOP64H67,INR,bank
B1325,2025-10-03,509.0,AIR INDIA POS-TRANS,air,WTEQ2SYDSM,INR,bank
B1326,2025-11-12,15011.0,MAKEMYTRIP-INC,makemytrip,ZLBY30P3P7,INR,bank
B1327,2025-11-09,986.0,UBER POS-TRANS,uber,SEBDOGA8L6,INR,bank
B1328,2025-10-30,15024.0,PAYTMMALL *0912,paytmmall 0912,7LHA5LW6JR,INR,bank
B1329,2025-10-29,14997.0,AMAZON.INDIA-INC,amazon,NQWBHZQ47N,INR,bank
B1330,2025-11-14,2493.0,RELIANCE MART-INC,reliance mart,WJT0XCOBRP,INR,bank
B1331,2025-11-25,1491.0,RELIANCE.MART-INC,reliance mart,W7VYHDEKMP,INR,bank
B1332,2025-11-27,1508.0,AMAZON INDIA POS-TRANS,amazon,JEL61OFGJA,INR,bank
B1333,2025-11-12,10008.0,DMART INDIA-INC,dmart,,INR,bank
B1334,2025-11-20,292.0,PAYTM MALL INDIA-INC,paytm mall,,INR,bank
B1335,2025-11-12,1512.0,SPOTIFY_LTD,spotify,UISITKEUXT,INR,bank
B1336,2025-10-22,816.0,NETFLIX POS-TRANS,netflix,0LHTQUOF7A,INR,bank
B1337,2025-10-05,2482.0,INDIGO-INC,indigo,03QTK7WRBF,INR,bank
B1338,2025-11-25,15008.0,BIGBASKET_LTD,bigbasket,F5H0RW6ESH,INR,bank
B1339,2025-11-10,2491.0,INDIGO INDIA-INC,indigo,CU3WIHQSI1,INR,bank
B1340,2025-11-16,5000.0,BOOKMYSHOW/ONLINE,bookmyshow,,INR,bank
B1341,2025-11-22,4990.0,OLA POS-TRANS,ola,V38JXR5W30,INR,bank
B1342,2025-10-11,189.0,AMAZONINDIA_LTD,amazonindia,K1VJEOVA8D,INR,bank
B1343,2025-11-08,4997.0,APPLESTORE CORP,applestore,HP2UA70A74,INR,bank
B1344,2025-11-14,25009.0,RELIANCE MART-INC,reliance mart,E5Q2JXRT2N,INR,bank
B1345,2025-11-11,4983.0,MAKEMYTRIP-INC,makemytrip,M5VIF66QR4,INR,bank
B1346,2025-11-29,498.0,UBER-INC,uber,Z10N0HTOAK,INR,bank
B1347,2025-11-07,1493.0,UBER INDIA POS-TRANS,uber,T6HBKD4SCG,INR,bank
B1348,2025-11-27,795.0,APPLE STORE-INC,apple store,UKF4KQASXJ,INR,bank
B1349,2025-10-24,10003.0,ZOMATO/ONLINE,zomato,IBI3ESOJUB,INR,bank
B1350,2025-11-30,10012.0,IRCTC POS-TRANS,irctc,9HCL7KLB6D,INR,bank
B1351,2025-12-01,799.0,ZOMATO-INC,zomato,VTROOTBJZ9,INR,bank
B1352,2025-11-13,1012.0,SWIGGY/ONLINE,swiggy,3C7VV17LXK,INR,bank
B1353,2025-10-05,1012.0,DMART POS-TRANS,dmart,RMBHRQYQZE,INR,bank
B1354,2025-10-04,284.0,DMART-INC,dmart,1OM2SZ18V3,INR,bank
B1355,2025-10-03,217.0,BIGBASKET_LTD,bigbasket,VA2BP1J861,INR,bank
B1356,2025-11-03,1013.0,NETFLIX-INC,netflix,OBUMAQKW5Z,INR,bank
B1357,2025-10-22,983.0,NETFLIX *0912,netflix 0912,G4K49XX4EJ,INR,bank
B1358,2025-11-26,1009.0,MAKEMYTRIP-INC,makemytrip,7HI5KVTGAV,INR,bank
B1359,2025-10-20,1018.0,ZOMATO POS-TRANS,zomato,QYHYK121QW,INR,bank
B1360,2025-11-14,819.0,NETFLIX-INC,netflix,AAKUMNX5RA,INR,bank
B1361,2025-10-02,9974.0,GOOGLEPLAY *0912,googleplay 0912,,INR,bank
B1362,2025-10-14,300.0,BOOKMYSHOW-INC,bookmyshow,RCWHTPKWHF,INR,bank
B1363,2025-11-25,5019.0,MYNTRA-INC,myntra,5RQRJGE9VA,INR,bank
B1364,2025-10-06,9994.0,NETFLIX-INC,netflix,FECK4I3LFH,INR,bank
B1365,2025-10-28,521.0,FLIPKART POS-TRANS,flipkart,DROVPWBVYP,INR,bank
B1366,2025-11-25,5011.0,DMART_LTD,dmart,XXCV0JD38Q,INR,bank
B1367,2025-10-18,5019.0,MYNTRA *0912,myntra 0912,Z1K5UZJBIQ,INR,bank
B1368,2025-11-24,1010.0,INDIGO INDIA *0912,indigo 0912,XFIC6PE2UW,INR,bank
B1369,2025-11-10,14976.0,APPLE STORE CORP,apple store,21Q2QL1FGK,INR,bank
B1370,2025-11-08,514.0,MAKEMYTRIP POS-TRANS,makemytrip,CA53ZW3ZC2,INR,bank
B1371,2025-10-16,5025.0,AMAZON INDIA INDIA_LTD,amazon,8AL3DA8THM,INR,bank
B1372,2025-10-26,10000.0,MYNTRA/ONLINE,myntra,9YYCKYK3JD,INR,bank
B1373,2025-10-12,1516.0,INDIGO INDIA POS-TRANS,indigo,CMT7VY6WZE,INR,bank
B1374,2025-11-11,318.0,DMART_LTD,dmart,48ZDUNOMBZ,INR,bank
B1375,2025-11-01,984.0,UBER-INC,uber,WV5EPG5OYP,INR,bank
B1376,2025-10-10,25018.0,DMART POS-TRANS,dmart,AZLO6CURJY,INR,bank
B1377,2025-11-14,493.0,BOOKMYSHOW INDIA-INC,bookmyshow,3Q9F4L5375,INR,bank
B1378,2025-10-11,24987.0,OLA POS-TRANS,ola,TEKZEOWEIF,INR,bank
B1379,2025-11-05,25007.0,FLIPKART POS-TRANS,flipkart,WJCIU1BDSU,INR,bank
B1380,2025-10-29,1517.0,IRCTC INDIA POS-TRANS,irctc,OMMLS30ZGP,INR,bank
B1381,2025-11-21,1017.0,AMAZON-INC,amazon,11T8VK6FVS,INR,bank
B1382,2025-11-09,506.0,SPOTIFY-INC,spotify,FTPMLZ8EGK,INR,bank
B1383,2025-11-22,985.0,BIGBASKET *0912,bigbasket 0912,XFOJI57DBB,INR,bank
B1384,2025-10-14,14992.0,BIGBASKET POS-TRANS,bigbasket,VMSAGHKGA4,INR,bank
B1385,2025-11-15,780.0,RELIANCE MART-INC,reliance mart,DPQPP22LTP,INR,bank
B1386,2025-11-10,301.0,BOOKMYSHOW *0912,bookmyshow 0912,M2TU1FN2LX,INR,bank
B1387,2025-10-16,508.0,AMAZONINDIA *0912,amazonindia 0912,R467JLB3VG,INR,bank
B1388,2025-11-02,289.0,BIGBASKET_LTD,bigbasket,QOJBN1OV1F,INR,bank
B1389,2025-10-01,14981.0,PAYTM MALL INDIA *0912,paytm mall 0912,UYGF42AC7M,INR,bank
B1390,2025-11-30,4998.0,ZOMATO POS-TRANS,zomato,JQ3UIJSA64,INR,bank
B1391,2025-12-01,24989.0,INDIGO POS-TRANS,indigo,,INR,bank
B1392,2025-10-16,221.0,PAYTM MALL POS-TRANS,paytm mall,LCPTJ0LPVA,INR,bank
B1393,2025-10-23,5000.0,SPOTIFY_LTD,spotify,BLL8LA0N0F,INR,bank
B1394,2025-11-09,220.0,IRCTC INDIA *0912,irctc 0912,IRHHV3P1U9,INR,bank
B1395,2025-11-14,10000.0,MAKEMYTRIP INDIA *0912,makemytrip 0912,AWUICWN02T,INR,bank
B1396,2025-11-09,9987.0,GOOGLE.PLAY *0912,google play 0912,,INR,bank
B1397,2025-10-26,25022.0,AMAZON.INDIA-INC,amazon,5UNDUI9CHA,INR,bank
B1398,2025-09-30,799.0,SWIGGY_LTD,swiggy,T43J6G6WMV,INR,bank
B1399,2025-10-10,10011.0,OLA *0912,ola 0912,60GISMFUA0,INR,bank
B1400,2025-10-17,499.0,INDIGO_LTD,indigo,VNGVTFIG6M,INR,bank
B1401,2025-10-09,4982.0,SWIGGY INDIA_LTD,swiggy,,INR,bank
B1402,2025-11-26,9998.0,AMAZON.INDIA POS-TRANS,amazon,9VHGFVIO17,INR,bank
B1403,2025-10-14,1510.0,OLA_LTD,ola,6YR81RR4PD,INR,bank
B1404,2025-11-18,9993.0,ZOMATO *0912,zomato 0912,FI3O732U9R,INR,bank
B1405,2025-10-29,4997.0,APPLE STORE INDIA POS-TRANS,apple store,,INR,bank
B1406,2025-11-21,15020.0,SWIGGY/ONLINE,swiggy,4V5XCY4U9B,INR,bank
B1407,2025-10-15,1500.0,AMAZON.INDIA_LTD,amazon,9X6A7E7YSX,INR,bank
B1408,2025-11-11,487.0,MYNTRA/ONLINE,myntra,7KQAKUMMQN,INR,bank
B1409,2025-11-09,2503.0,IRCTC-INC,irctc,6DUGRU2WB9,INR,bank
B1410,2025-11-25,14985.0,SWIGGY INDIA-INC,swiggy,APGXWPKDHI,INR,bank
B1411,2025-11-16,814.0,SPOTIFY_LTD,spotify,64X2NIVEF2,INR,bank
B1412,2025-10-26,25026.0,GOOGLE/ONLINE,google,DUJTZ3XQHD,INR,bank
B1413,2025-10-30,274.0,INDIGO INDIA-INC,indigo,OX35WRZ3K9,INR,bank
B1414,2025-11-22,10000.0,SPOTIFY *0912,spotify 0912,W0GVWIV2ZC,INR,bank
B1415,2025-11-12,307.0,NETFLIX *0912,netflix 0912,L93W1UBT51,INR,bank
B1416,2025-10-26,5023.0,APPLE STORE/ONLINE,apple store,,INR,bank
B1417,2025-11-01,15001.0,BIGBASKET *0912,bigbasket 0912,1BGYTPAG1W,INR,bank
B1418,2025-11-14,2494.0,IRCTC POS-TRANS,irctc,KYDBYSC7HW,INR,bank
B1419,2025-10-26,10017.0,MAKEMYTRIP INDIA *0912,makemytrip 0912,BEGJMJPPDC,INR,bank
B1420,2025-10-06,24971.0,MYNTRA_LTD,myntra,ZRXQTUCLXS,INR,bank
B1421,2025-11-25,204.0,APPLE_LTD,apple,386I0XOO8K,INR,bank
B1422,2025-11-20,14974.0,IRCTC-INC,irctc,TKMAM8WV0Y,INR,bank
B1423,2025-11-09,5013.0,PAYTM MALL INDIA POS-TRANS,paytm mall,E0UJSX75IZ,INR,bank
B1424,2025-10-03,2504.0,PAYTM/ONLINE,paytm,86EVFRPLTC,INR,bank
B1425,2025-10-23,1011.0,GOOGLE PLAY CORP,google play,JN9DP0P1MM,INR,bank
B1426,2025-11-11,995.0,IRCTC/ONLINE,irctc,R9LGYL71TK,INR,bank
B1427,2025-10-15,1484.0,BIGBASKET INDIA POS-TRANS,bigbasket,4MGHASOM40,INR,bank
B1428,2025-11-19,211.0,BIGBASKET-INC,bigbasket,15XMZ6C0WS,INR,bank
B1429,2025-11-29,14985.0,AIR INDIA INDIA-INC,air,SJ2NEPP5T2,INR,bank
B1430,2025-10-21,24988.0,AIR INDIA INDIA POS-TRANS,air,KMY4Z2UNAK,INR,bank
B1431,2025-11-05,476.0,PAYTM MALL CORP,paytm mall,W3LEENAAEQ,INR,bank
B1432,2025-10-01,1493.0,MAKEMYTRIP CORP,makemytrip,4YGVLZ4LWW,INR,bank
B1433,2025-11-10,278.0,ZOMATO INDIA POS-TRANS,zomato,Q9OQKRQKT8,INR,bank
B1434,2025-10-21,1007.0,MAKEMYTRIP_LTD,makemytrip,4JCLNPE9MR,INR,bank
B1435,2025-10-27,201.0,BOOKMYSHOW CORP,bookmyshow,NI2WNPTC4I,INR,bank
B1436,2025-11-08,199.0,IRCTC *0912,irctc 0912,AK25L85OWM,INR,bank
B1437,2025-10-19,811.0,MAKEMYTRIP INDIA *0912,makemytrip 0912,NZIY8VCD95,INR,bank
B1438,2025-10-12,189.0,DMART POS-TRANS,dmart,5Q2IF0BOSJ,INR,bank
B1439,2025-10-28,290.0,PAYTM MALL INDIA *0912,paytm mall 0912,IDPGZ3GRSR,INR,bank
B1440,2025-11-12,9992.0,GOOGLE PLAY/ONLINE,google play,PTIDS071BZ,INR,bank
B1441,2025-11-10,176.0,APPLE STORE INDIA CORP,apple store,SNAQPMB9HH,INR,bank
B1442,2025-11-20,4997.0,AMAZON CORP,amazon,,INR,bank
B1443,2025-11-30,9988.0,IRCTC *0912,irctc 0912,K1CNH8ZII1,INR,bank
B1444,2025-10-03,498.0,APPLE.STORE_LTD,apple store,,INR,bank
B1445,2025-10-02,15000.0,UBER_LTD,uber,,INR,bank
B1446,2025-10-11,794.0,ZOMATO POS-TRANS,zomato,ZD66II6U46,INR,bank
B1447,2025-11-06,14998.0,AMAZON.INDIA_LTD,amazon,9LHJYK7MVE,INR,bank
B1448,2025-10-20,15011.0,APPLE STORE *0912,apple store 0912,Z6EDY4CQA7,INR,bank
B1449,2025-10-16,515.0,FLIPKART_LTD,flipkart,MYLQO5JUH4,INR,bank
B1450,2025-10-12,25013.0,MAKEMYTRIP-INC,makemytrip,V55K75VXLQ,INR,bank
B1451,2025-11-14,1011.0,MYNTRA INDIA_LTD,myntra,BTGKHMQ5CN,INR,bank
B1452,2025-11-29,821.0,OLA/ONLINE,ola,N03OBGNNDK,INR,bank
B1453,2025-10-31,2487.0,RELIANCE_LTD,reliance,PTLVR995DR,INR,bank
B1454,2025-11-09,25020.0,UBER CORP,uber,YYC8FU8IWE,INR,bank
B1455,2025-11-13,988.0,NETFLIX INDIA CORP,netflix,25KDB8MT9I,INR,bank
B1456,2025-11-17,199.0,MYNTRA/ONLINE,myntra,DZY8NM8JWV,INR,bank
B1457,2025-10-23,518.0,IRCTC_LTD,irctc,FQFMCT93L1,INR,bank
B1458,2025-10-18,4975.0,DMART_LTD,dmart,,INR,bank
B1459,2025-11-25,492.0,MAKEMYTRIP/ONLINE,makemytrip,,INR,bank
B1460,2025-10-27,1480.0,AIR *0912,air 0912,CR2XZZSOTU,INR,bank
B1461,2025-10-06,1490.0,MYNTRA INDIA CORP,myntra,62NTWBL8BU,INR,bank
B1462,2025-11-08,793.0,FLIPKART *0912,flipkart 0912,SSTYRGXKIZ,INR,bank
B1463,2025-11-20,25006.0,UBER INDIA_LTD,uber,Q3NTNDMAGI,INR,bank
B1464,2025-10-27,5004.0,DMART INDIA *0912,dmart 0912,1N6EST52C7,INR,bank
B1465,2025-10-21,10016.0,PAYTM_LTD,paytm,00H34PDXB3,INR,bank
B1466,2025-10-16,2481.0,MYNTRA POS-TRANS,myntra,,INR,bank
B1467,2025-10-04,182.0,SPOTIFY-INC,spotify,VKC7HKCL0Q,INR,bank
B1468,2025-12-01,15006.0,AIR INDIA_LTD,air,,INR,bank
B1469,2025-10-16,25012.0,OLA-INC,ola,RDT9QYZ2R4,INR,bank
B1470,2025-10-14,217.0,MYNTRA CORP,myntra,U7I41G5ZPN,INR,bank
B1471,2025-11-10,5016.0,GOOGLE.PLAY-INC,google play,PIMZUUIPB7,INR,bank
B1472,2025-11-13,15005.0,INDIGO-INC,indigo,V8A50Y7LJZ,INR,bank
B1473,2025-10-17,2493.0,IRCTC-INC,irctc,,INR,bank
B1474,2025-10-25,210.0,GOOGLE *0912,google 0912,NC9GY3BSDL,INR,bank
B1475,2025-10-05,307.0,ZOMATO/ONLINE,zomato,AMMFWTMS2R,INR,bank
B1476,2025-09-30,2515.0,FLIPKART/ONLINE,flipkart,SIYXV6RYKP,INR,bank
B1477,2025-10-06,4998.0,APPLE STORE INDIA_LTD,apple store,4U20KXWVR7,INR,bank
B1478,2025-10-11,9997.0,RELIANCEMART POS-TRANS,reliancemart,7EJL0XNFRI,INR,bank
B1479,2025-11-19,190.0,UBER/ONLINE,uber,452GDSUU5L,INR,bank
B1480,2025-10-04,779.0,NETFLIX POS-TRANS,netflix,1VD9HD56IG,INR,bank
B1481,2025-11-16,24978.0,UBER/ONLINE,uber,SRTS8Y9OL5,INR,bank
B1482,2025-10-31,1019.0,UBER_LTD,uber,JSSY3MGF91,INR,bank
B1483,2025-10-19,814.0,NETFLIX-INC,netflix,,INR,bank
B1484,2025-11-08,5007.0,APPLE STORE *0912,apple store 0912,,INR,bank
B1485,2025-10-06,183.0,SPOTIFY-INC,spotify,3D9YEQYTTV,INR,bank
B1486,2025-10-12,25001.0,MAKEMYTRIP INDIA *0912,makemytrip 0912,B8YLN5XFAB,INR,bank
B1487,2025-10-17,2474.0,FLIPKART_LTD,flipkart,V66HZ5RSF8,INR,bank
B1488,2025-11-11,789.0,FLIPKART INDIA/ONLINE,flipkart,PLC2SH3VPO,INR,bank
B1489,2025-11-05,501.0,BOOKMYSHOW_LTD,bookmyshow,0KCSYTQAN2,INR,bank
B1490,2025-11-23,4992.0,BIGBASKET POS-TRANS,bigbasket,JF9LYUUOTV,INR,bank
B1491,2025-10-13,5011.0,BOOKMYSHOW_LTD,bookmyshow,AH0EE44EYZ,INR,bank
B1492,2025-10-26,5000.0,DMART/ONLINE,dmart,O1S6NR4J5U,INR,bank
B1493,2025-10-09,24973.0,SPOTIFY POS-TRANS,spotify,2NQM4C6KME,INR,bank
B1494,2025-11-21,820.0,UBER *0912,uber 0912,,INR,bank
B1495,2025-11-20,516.0,SWIGGY *0912,swiggy 0912,YWPOHC2JM6,INR,bank
B1496,2025-11-06,9977.0,BIGBASKET CORP,bigbasket,RL7MS0BQ9E,INR,bank
B1497,2025-10-30,499.0,MAKEMYTRIP INDIA CORP,makemytrip,LX2VXGH48M,INR,bank
B1498,2025-11-20,296.0,BOOKMYSHOW CORP,bookmyshow,EGASOG68X6,INR,bank
B1499,2025-11-25,2476.0,AIRINDIA CORP,airindia,JRGRV10S9T,INR,bank
B1500,2025-10-19,318.0,ZOMATO-INC,zomato,,INR,bank
B1501,2025-10-11,1516.0,BIGBASKET INDIA CORP,bigbasket,QP9RRRE3EB,INR,bank
B1502,2025-11-24,14984.0,PAYTM.MALL/ONLINE,paytm mall,DVQHX8R2LU,INR,bank
B1503,2025-11-24,1509.0,AIR CORP,air,3WA7OMQCXF,INR,bank
B1504,2025-11-23,994.0,IRCTC/ONLINE,irctc,,INR,bank
B1505,2025-11-07,802.0,AMAZONINDIA POS-TRANS,amazonindia,U26AWI4A2X,INR,bank
B1506,2025-10-02,5004.0,OLA CORP,ola,OO2LUGMIZ8,INR,bank
B1507,2025-10-20,1487.0,RELIANCE.MART POS-TRANS,reliance mart,4RN682EKUA,INR,bank
B1508,2025-10-07,808.0,DMART/ONLINE,dmart,F4SWWJPHJX,INR,bank
B1509,2025-11-21,14984.0,FLIPKART-INC,flipkart,NCRLHK6BPF,INR,bank
B1510,2025-11-10,996.0,BIGBASKET/ONLINE,bigbasket,GADE4L85L9,INR,bank
B1511,2025-11-09,987.0,SWIGGY POS-TRANS,swiggy,,INR,bank
B1512,2025-10-21,2502.0,PAYTMMALL/ONLINE,paytmmall,ZXO6XQIXLZ,INR,bank
B1513,2025-10-01,15008.0,ZOMATO INDIA/ONLINE,zomato,QVQR4P2PV4,INR,bank
B1514,2025-10-27,25005.0,NETFLIX-INC,netflix,QG0ZA6NM67,INR,bank
B1515,2025-10-09,2480.0,AIRINDIA-INC,airindia,IRVRJK6Q4R,INR,bank
B1516,2025-11-17,1502.0,SPOTIFY/ONLINE,spotify,V9F12F2SIM,INR,bank
B1517,2025-10-22,205.0,BOOKMYSHOW *0912,bookmyshow 0912,V3USLY1XUG,INR,bank
B1518,2025-11-30,987.0,AMAZON INDIA_LTD,amazon,OZERFG28Z7,INR,bank
B1519,2025-11-07,505.0,RELIANCE.MART/ONLINE,reliance mart,IRPCWLZ24G,INR,bank
B1520,2025-10-30,174.0,OLA *0912,ola 0912,YLMFB9VCCT,INR,bank
B1521,2025-10-06,15001.0,BIGBASKET INDIA POS-TRANS,bigbasket,RBPQVEO4PK,INR,bank
B1522,2025-11-29,314.0,AMAZON INDIA POS-TRANS,amazon,ECP5H50665,INR,bank
B1523,2025-11-07,25013.0,ZOMATO INDIA/ONLINE,zomato,QF9CQJQG7R,INR,bank
B1524,2025-11-26,509.0,OLA CORP,ola,AZQLMOVS9C,INR,bank
B1525,2025-11-22,15004.0,DMART-INC,dmart,AQ74TZ6BD9,INR,bank
B1526,2025-10-10,785.0,BOOKMYSHOW CORP,bookmyshow,5PY8A6ODLV,INR,bank
B1527,2025-10-14,5019.0,MYNTRA CORP,myntra,IAR8D6GARI,INR,bank
B1528,2025-10-03,1514.0,UBER INDIA-INC,uber,7B393VOQ1F,INR,bank
B1529,2025-11-24,500.0,GOOGLEPLAY CORP,googleplay,L165PRPP06,INR,bank
B1530,2025-11-06,992.0,SPOTIFY POS-TRANS,spotify,62RIX0YYX6,INR,bank
B1531,2025-10-28,25023.0,MYNTRA *0912,myntra 0912,A1WVZO8KFP,INR,bank
B1532,2025-10-24,10005.0,DMART *0912,dmart 0912,S964P2VDGR,INR,bank
B1533,2025-10-22,15011.0,OLA *0912,ola 0912,6LIDQHJYT6,INR,bank
B1534,2025-10-08,5004.0,APPLE STORE POS-TRANS,apple store,BKEB3V7ZF8,INR,bank
B1535,2025-10-28,1009.0,PAYTM-INC,paytm,3C43V5YVF5,INR,bank
B1536,2025-11-09,10013.0,MAKEMYTRIP-INC,makemytrip,LOVZSVOM2H,INR,bank
B1537,2025-10-13,815.0,IRCTC POS-TRANS,irctc,BC28GBI3Q8,INR,bank
B1538,2025-11-13,14989.0,GOOGLE.PLAY *0912,google play 0912,J9WT13QHOI,INR,bank
B1539,2025-11-28,500.0,BIGBASKET *0912,bigbasket 0912,RBFJ9SCUPQ,INR,bank
