id,date,amount,merchant,reference,currency
L1490,2025-11-05,24987,Netflix,9ISG07K2H6,INR
L1491,2025-10-30,782,IRCTC,QT6LT0U7HT,INR
L1492,2025-11-11,1519,Uber,RYO9RAYEVG,INR
L1493,2025-10-02,10017,Swiggy,YI2J36LTPJ,INR
L1494,2025-10-01,1516,Paytm Mall,JODIM1UDR2,INR
L1495,2025-11-07,284,BookMyShow,0890CA6TDB,INR
L1496,2025-10-24,793,Netflix,VK6DKSQBCP,INR
L1497,2025-11-09,25017,Myntra,YT281Y99RY,INR
L1498,2025-11-16,305,Apple Store,DCISANJTJ5,INR
L1499,2025-11-16,285,Paytm Mall,6H646OQAGZ,INR
L1500,2025-10-12,308,Ola,UGFAY7YA3W,INR
L1501,2025-10-25,4982,BigBasket,6990M14HM8,INR
L1502,2025-10-31,495,Swiggy,2YMZQPH5UT,INR
L1503,2025-11-06,217,IRCTC,DFJ71HBK0E,INR
L1504,2025-10-12,814,Paytm Mall,RI2D1ONSPN,INR
L1505,2025-11-14,1511,Amazon India,IBA725NEHQ,INR
L1506,2025-10-09,808,Netflix,T3WLANRDYF,INR
L1507,2025-11-05,316,MakeMyTrip,7GWNUGFJY2,INR
L1508,2025-10-16,10013,Apple Store,CRVG20ZYU4,INR
L1509,2025-11-21,25010,Reliance Mart,5MR4HY5AAZ,INR
L1510,2025-10-17,9989,Spotify,VPOWDEWIMU,INR
L1511,2025-11-03,1019,Amazon India,9YLB28L63X,INR
L1512,2025-11-13,802,Uber,7PBKFESN7R,INR
L1513,2025-10-30,501,Flipkart,R4FC2U57V7,INR
L1514,2025-11-22,202,Netflix,OWC8X59ILA,INR
L1515,2025-11-06,280,IRCTC,D13NASX73J,INR
L1516,2025-10-02,183,Zomato,EM891TGWV0,INR
L1517,2025-11-09,780,Air India,6K6B7O5YY4,INR
L1518,2025-10-21,803,Reliance Mart,XTMZIOCV7C,INR
L1519,2025-11-10,1002,Reliance Mart,JCOX7XDWXE,INR
L1520,2025-11-28,2488,IRCTC,KZXSTUBTYZ,INR
L1521,2025-11-11,511,IRCTC,TLBPIJRWF0,INR
L1522,2025-10-22,2517,Paytm Mall,QSXWYTP2YL,INR
L1523,2025-11-25,999,Uber,LCRK99VYPL,INR
L1524,2025-10-24,1504,BigBasket,HE3CY91RS5,INR
L1525,2025-11-28,1004,DMart,G7U5KR6KU5,INR
L1526,2025-11-05,24998,Reliance Mart,MQDAZ7YNDU,INR
L1527,2025-10-25,2513,IndiGo,TPHWP1PLAT,INR
L1528,2025-10-29,509,BigBasket,NCFMVZQZAR,INR
L1529,2025-11-21,25015,Google Play,FJ2FVSEIZH,INR
L1530,2025-10-15,14994,Paytm Mall,OTS6H3IMQK,INR
L1531,2025-10-25,2479,Reliance Mart,G973THZZ6T,INR
L1532,2025-10-24,2519,Uber,1W2NH6HYWH,INR
L1533,2025-11-24,1491,Google Play,5A85UNY108,INR
L1534,2025-10-09,24992,Spotify,THVFSZGE3G,INR
L1535,2025-10-25,15017,Swiggy,UALN0A6HG2,INR
L1536,2025-11-25,201,Apple Store,386I0XOO8K,INR
L1537,2025-11-13,2508,IRCTC,ZKSH7HISMC,INR
L1538,2025-11-26,9998,Air India,IVZJ2WQTN8,INR
L1539,2025-11-05,24990,IndiGo,4205FGIYAP,INR
L1540,2025-10-22,197,Apple Store,XBAY412FA5,INR
L1541,2025-11-30,1505,Myntra,N5DTX6FAD2,INR
L1542,2025-11-19,14999,Amazon India,V1COE5A85V,INR
L1543,2025-10-07,789,Myntra,1N43A8MSH3,INR
L1544,2025-10-04,282,Paytm Mall,N51JYWRQNL,INR
L1545,2025-10-02,180,Ola,5FQY3RBE3I,INR
L1546,2025-10-20,2519,BookMyShow,69FKXCWGXQ,INR
L1547,2025-10-25,493,Air India,UWCHJMZKQP,INR
L1548,2025-10-05,211,Netflix,PMHBO0YY1H,INR
L1549,2025-10-08,15006,Reliance Mart,NO6ZAFQ97M,INR
L1550,2025-11-24,2494,Reliance Mart,NY022UV1CR,INR
L1551,2025-11-03,15018,Uber,SEYZ5YZ1OG,INR
L1552,2025-11-18,216,Flipkart,Z59W9CRFLB,INR
L1553,2025-11-15,803,Paytm Mall,QRA9133CFI,INR
L1554,2025-10-16,1011,Amazon India,88OF9F4C1F,INR
L1555,2025-10-18,201,Zomato,K2IADXDK1C,INR
L1556,2025-10-23,24994,Flipkart,CMP2JMHB5W,INR
L1557,2025-10-09,1514,Apple Store,UX8IKXRFR7,INR
L1558,2025-10-18,9997,Reliance Mart,LU6K3UQ253,INR
L1559,2025-11-15,1509,Uber,YFX6SUVMNL,INR
L1560,2025-11-17,319,MakeMyTrip,9VXJRIDW7Q,INR
L1561,2025-10-22,4994,Air India,OOQC1J4ETT,INR
L1562,2025-11-25,295,Flipkart,EDL1H6KH0R,INR
L1563,2025-11-03,790,Air India,JIWDMGJAJZ,INR
L1564,2025-10-10,212,Uber,L26H3IMYBM,INR
L1565,2025-11-05,780,Reliance Mart,BPEHV14E3O,INR
L1566,2025-11-01,492,MakeMyTrip,5P8O2G6D74,INR
L1567,2025-10-26,2486,IndiGo,PA8Y5XLB8X,INR
L1568,2025-10-28,2518,Flipkart,2BE9ZYQ59J,INR
L1569,2025-11-29,5018,Amazon India,4V8P0Q43GK,INR
L1570,2025-11-01,2492,Zomato,WSLXDYPMZY,INR
L1571,2025-11-14,987,Flipkart,HICCKDKUOW,INR
L1572,2025-11-11,479,Swiggy,36INE2JB6N,INR
L1573,2025-11-30,189,BigBasket,OX02ZHXP5T,INR
L1574,2025-10-12,997,Apple Store,3VF9ZI34YZ,INR
L1575,2025-11-21,296,Spotify,ZBCYQGVUBT,INR
L1576,2025-11-15,14986,MakeMyTrip,AL5KM5BM7Y,INR
L1577,2025-11-08,1495,Ola,5TKJEVYPG1,INR
L1578,2025-10-05,788,BookMyShow,FL67Y9BGWW,INR
L1579,2025-10-24,812,Paytm Mall,6IDIWCQX1Q,INR
L1580,2025-10-01,14989,Uber,82SQWWSWCG,INR
L1581,2025-10-08,814,IndiGo,ZCA8XJ1U29,INR
L1582,2025-11-30,981,DMart,WHQ0AT5A5K,INR
L1583,2025-11-01,5003,Google Play,H3I6SAUYIB,INR
L1584,2025-10-28,24996,Zomato,Y223PAOA6U,INR
L1585,2025-10-12,194,Uber,GJBROF1OA6,INR
L1586,2025-10-09,513,Air India,03YNTNM4RZ,INR
L1587,2025-10-28,1494,Uber,EBOT841XRT,INR
L1588,2025-10-15,217,Myntra,U7I41G5ZPN,INR
L1589,2025-10-13,202,Swiggy,L1ZVPVUB6Y,INR
L1590,2025-10-01,15018,Reliance Mart,99VWJ9BJI5,INR
L1591,2025-11-18,4996,Reliance Mart,F6SWT8897Z,INR
L1592,2025-10-12,9994,Uber,S2QSJJ69I6,INR
L1593,2025-10-19,5011,Netflix,AGCAZD2HFU,INR
L1594,2025-10-04,505,Zomato,R67VG1JV6G,INR
L1595,2025-11-01,2505,Zomato,76TR1XUARC,INR
L1596,2025-11-26,4988,Reliance Mart,P89DSHLATW,INR
L1597,2025-10-21,14985,Flipkart,5528DVPQZL,INR
L1598,2025-10-06,2497,Reliance Mart,7TNZF1J7K0,INR
L1599,2025-11-25,992,BookMyShow,QBRJE69NLQ,INR
L1600,2025-11-27,14985,Spotify,LWTBEHY47C,INR
L1601,2025-11-13,185,Uber,D3V97ZO1IK,INR
L1602,2025-11-05,2492,BookMyShow,YINPY73T3M,INR
L1603,2025-11-01,195,IRCTC,XJ71WS4T4I,INR
L1604,2025-10-17,4995,Netflix,A7XVE3CBSG,INR
L1605,2025-10-12,14989,IRCTC,KZG8XCOSE2,INR
L1606,2025-11-28,4995,Reliance Mart,J46WYBJQ2K,INR
L1607,2025-11-14,1019,Paytm Mall,BUNKXMPSYV,INR
L1608,2025-11-07,5017,Apple Store,ZAUULRTFWW,INR
L1609,2025-11-24,2479,Air India,JRGRV10S9T,INR
L1610,2025-11-20,779,IRCTC,D2OHLFSZRD,INR
L1611,2025-10-05,492,Google Play,YOAV2NE18C,INR
L1612,2025-11-02,5016,Air India,4QWEWXX0H1,INR
L1613,2025-11-28,984,Flipkart,K1DG0TNDN2,INR
L1614,2025-11-18,4983,Paytm Mall,26PRLMUUCD,INR
L1615,2025-10-30,999,Swiggy,G607HCWHUW,INR
L1616,2025-10-06,1503,Paytm Mall,OJ30CUW54O,INR
L1617,2025-11-10,5007,Zomato,UXX3DWI60G,INR
L1618,2025-10-30,2489,DMart,7QA35U69IP,INR
L1619,2025-10-07,10000,Netflix,Z7JOLRA0B9,INR
L1620,2025-10-19,4980,Uber,S2IKKDNL4Q,INR
L1621,2025-11-17,990,Uber,8MERU741IR,INR
L1622,2025-11-10,185,IRCTC,WLXV8LXQZR,INR
L1623,2025-10-18,780,MakeMyTrip,RV4PS5VKDB,INR
L1624,2025-11-21,496,IRCTC,EBAHXDTGR6,INR
L1625,2025-10-01,5009,Zomato,BR0553CYNL,INR
L1626,2025-10-23,501,IRCTC,FARY25DDDK,INR
L1627,2025-10-05,1497,Ola,MDO2E46514,INR
L1628,2025-10-12,309,Swiggy,C84GWMZQHB,INR
L1629,2025-10-21,1005,Air India,ZMCB9BNUTP,INR
L1630,2025-11-25,4980,Zomato,3SVYSPR957,INR
L1631,2025-10-08,487,BookMyShow,HNK88GSAH3,INR
L1632,2025-10-13,24995,BigBasket,YHF3CU3UKI,INR
L1633,2025-11-20,4996,Amazon India,ZN2J0X1IB5,INR
L1634,2025-10-03,291,Netflix,FQBVHUW7C6,INR
L1635,2025-10-07,786,Google Play,ILJZW96ZGE,INR
L1636,2025-11-30,487,Reliance Mart,49RCGUFNVB,INR
L1637,2025-10-29,5012,Uber,U7TWG9NZQ1,INR
L1638,2025-10-30,1504,MakeMyTrip,JZIUW7736C,INR
L1639,2025-10-20,24979,Flipkart,OC29XC66Z9,INR
L1640,2025-11-12,2515,DMart,QNTO4KRLSH,INR
L1641,2025-10-29,512,MakeMyTrip,241819DYQW,INR
L1642,2025-11-23,296,Air India,N92K0PZHKP,INR
L1643,2025-10-14,4981,BookMyShow,XEEBR1PUDU,INR
L1644,2025-11-05,24990,Reliance Mart,AHTM2QEWQD,INR
L1645,2025-11-28,24986,Ola,81YUDAUQUG,INR
L1646,2025-11-13,14983,Google Play,DH4BNFHNFX,INR
L1647,2025-10-26,188,DMart,D8BZDOJVIH,INR
L1648,2025-11-11,307,Myntra,JZ7QKBXB3Z,INR
L1649,2025-11-19,507,Netflix,7D76OSP2M8,INR
L1650,2025-11-12,2480,IndiGo,PSNCFOEPZJ,INR
L1651,2025-10-23,481,Apple Store,5NIAOYPE8Y,INR
L1652,2025-10-10,1501,Reliance Mart,C8LRZYKN7H,INR
L1653,2025-11-22,10005,Paytm Mall,DI250EPZ55,INR
L1654,2025-10-03,2518,MakeMyTrip,T0U9Q5HRT0,INR
L1655,2025-10-08,24991,Amazon India,5DQR0GQJKF,INR
L1656,2025-10-03,287,DMart,1OM2SZ18V3,INR
L1657,2025-10-27,10007,Zomato,1C6A76YUF6,INR
L1658,2025-11-13,782,Zomato,W23L4RLXR1,INR
L1659,2025-11-03,4993,BookMyShow,JFKJNYH772,INR
L1660,2025-10-09,1003,BookMyShow,9HZXZUKDVP,INR
L1661,2025-11-07,487,Myntra,XLZ1EGHEPK,INR
L1662,2025-10-06,481,Myntra,CKSQ85K6YZ,INR
L1663,2025-11-12,10012,Ola,C4U7YGYVRV,INR
L1664,2025-10-31,2486,MakeMyTrip,VZLVNCQLEE,INR
L1665,2025-11-23,5016,DMart,JA03M7BUVI,INR
L1666,2025-10-01,191,Swiggy,BLTTZD9LAD,INR
L1667,2025-11-08,289,Apple Store,79DONOMV9D,INR
L1668,2025-11-21,802,MakeMyTrip,KVDMOV4IAL,INR
L1669,2025-11-12,14982,Myntra,9A3QSHO538,INR
L1670,2025-11-10,314,IndiGo,5VVECX3CR5,INR
L1671,2025-11-21,15018,Uber,206IE1AITB,INR
L1672,2025-11-01,2491,Reliance Mart,E0VMM15LZO,INR
L1673,2025-11-02,25001,Swiggy,O25IIDQKSD,INR
L1674,2025-10-04,1489,Swiggy,KHRNA944YN,INR
L1675,2025-11-28,483,MakeMyTrip,LWPS32HF5L,INR
L1676,2025-10-08,1479,BookMyShow,LEGQFXTEHZ,INR
L1677,2025-11-09,14995,BookMyShow,DFHDX2SO5L,INR
L1678,2025-10-10,14996,Reliance Mart,YJC876BSQL,INR
L1679,2025-10-24,24985,IndiGo,JEG59DD168,INR
L1680,2025-10-22,311,Ola,RFXNIP7VC6,INR
L1681,2025-11-12,787,Flipkart,PLC2SH3VPO,INR
L1682,2025-11-05,5016,Paytm Mall,OROQSC6OBD,INR
L1683,2025-11-24,219,DMart,F1HQSF236B,INR
L1684,2025-10-04,301,DMart,YXF6G9FM7G,INR
L1685,2025-10-16,25011,Air India,OWW2LKVBEO,INR
L1686,2025-11-25,2493,Flipkart,WLDR6FAYYW,INR
L1687,2025-11-21,995,Swiggy,YEOE7ZZ6PE,INR
L1688,2025-11-04,1503,BookMyShow,ZNK32Z5M4E,INR
L1689,2025-11-09,9998,Zomato,45KTS9QSVJ,INR
L1690,2025-10-09,987,DMart,QT7FWXLO92,INR
L1691,2025-10-21,787,MakeMyTrip,LHX4C3VMDQ,INR
L1692,2025-10-09,989,BigBasket,BHUA8XWMC0,INR
L1693,2025-11-01,24989,Reliance Mart,VWODFLUBTA,INR
L1694,2025-11-16,1013,IRCTC,LI8J7E1D4N,INR
L1695,2025-10-01,282,Uber,42CB8QQCJR,INR
L1696,2025-11-08,2517,DMart,3YHKK2ZPOW,INR
L1697,2025-11-01,482,Apple Store,OACMV4560N,INR
L1698,2025-11-29,2491,Flipkart,1AFE8IJYEC,INR
L1699,2025-10-20,15016,MakeMyTrip,AJ0WQ6XK9Q,INR
L1700,2025-10-13,24995,BookMyShow,4PHO07YTXA,INR
L1701,2025-10-13,25002,MakeMyTrip,B8YLN5XFAB,INR
L1702,2025-11-22,191,MakeMyTrip,4E9CVMXRCU,INR
L1703,2025-11-01,179,Reliance Mart,H8Z56LYWUC,INR
L1704,2025-10-08,482,DMart,AFX3ZV5Y1F,INR
L1705,2025-11-24,191,IndiGo,ZLDMLXSPE4,INR
L1706,2025-10-31,25017,Amazon India,SCGAWIR29T,INR
L1707,2025-11-24,990,Reliance Mart,547PBNYQHU,INR
L1708,2025-10-24,10009,Apple Store,M8WNXONGMM,INR
L1709,2025-10-01,1015,DMart,0S29HAXVM0,INR
L1710,2025-10-07,10004,MakeMyTrip,00KQIB6ITW,INR
L1711,2025-11-07,15005,Uber,EG2N7WLSD1,INR
L1712,2025-11-29,15008,IndiGo,69NMTKAGSM,INR
L1713,2025-10-12,784,Zomato,ZD66II6U46,INR
L1714,2025-11-01,9992,Amazon India,8FMTR6H6CQ,INR
L1715,2025-10-10,2518,Uber,C17OU4W820,INR
L1716,2025-11-26,204,Swiggy,W892ECDWK0,INR
L1717,2025-10-14,303,Swiggy,SR3RTK7UZQ,INR
L1718,2025-11-13,25005,DMart,KVCHY7HP9N,INR
L1719,2025-11-10,1019,Uber,U8343PVEBO,INR
L1720,2025-10-02,188,BigBasket,PA2T55D911,INR
L1721,2025-10-12,24980,Flipkart,WUFPUAP1V9,INR
L1722,2025-11-28,24997,Amazon India,3L4YWV89MB,INR
L1723,2025-10-16,489,IndiGo,VNGVTFIG6M,INR
L1724,2025-11-21,482,Uber,4TYNI12VKA,INR
L1725,2025-10-19,9986,Spotify,XJ980YJ6SG,INR
L1726,2025-10-13,996,DMart,KQQKRP9DU1,INR
L1727,2025-11-25,301,Google Play,UW4LP484NK,INR
L1728,2025-11-28,15002,IRCTC,77409NZSFQ,INR
L1729,2025-11-23,1012,Paytm Mall,Q5L1C15A0Q,INR
L1730,2025-11-15,1518,Flipkart,0AEV44I9GF,INR
L1731,2025-10-15,507,Amazon India,R467JLB3VG,INR
L1732,2025-11-01,315,BigBasket,00L6O5P9FH,INR
L1733,2025-11-12,483,Amazon India,R2NNPBB4HI,INR
L1734,2025-11-02,800,Myntra,0998XEENL7,INR
L1735,2025-10-02,201,IndiGo,LGO33RUH95,INR
L1736,2025-10-07,9997,Spotify,SC6E7FDB2X,INR
L1737,2025-11-21,5013,IRCTC,I1A2HPDGWT,INR
L1738,2025-10-10,1011,Paytm Mall,GU1JJ6OK26,INR
L1739,2025-11-02,1496,Reliance Mart,WXZB68ZFZI,INR
L1740,2025-11-26,2505,Uber,YJCRHNSJ53,INR
L1741,2025-11-07,2489,Swiggy,O0TEMV7I5O,INR
L1742,2025-10-12,1509,Google Play,53HFDNXDIH,INR
L1743,2025-10-27,488,Google Play,XAZ3H3Y6DP,INR
L1744,2025-11-14,1008,Swiggy,3C7VV17LXK,INR
L1745,2025-10-30,2483,Ola,YB6NSLSZCE,INR
L1746,2025-10-14,2505,Ola,5GD2BNZAAM,INR
L1747,2025-11-10,25000,Uber,YQ680FJQ2S,INR
L1748,2025-10-07,992,Paytm Mall,JOXG9PGG24,INR
L1749,2025-11-14,1515,Spotify,GNODK00CQE,INR
L1750,2025-11-03,1500,Ola,PF8AM0XZIJ,INR
L1751,2025-10-14,1005,Myntra,RKA2455EHP,INR
L1752,2025-10-21,1018,BigBasket,JLNAI09P17,INR
L1753,2025-11-05,317,Uber,GI4O434A5M,INR
L1754,2025-10-21,25010,Netflix,X3LUS4ELH9,INR
L1755,2025-11-20,307,Google Play,S6LZ9X6XGK,INR
L1756,2025-11-26,1019,Uber,HF7HBW8M0S,INR
L1757,2025-10-21,513,Flipkart,IKGZVFFBHL,INR
L1758,2025-11-26,5004,Amazon India,9E4S4Y039D,INR
L1759,2025-10-29,1004,Apple Store,WDGLSTEZV8,INR
L1760,2025-11-14,213,Ola,85OXAHC7S9,INR
L1761,2025-10-17,15011,Paytm Mall,15G8CVO8SJ,INR
L1762,2025-11-15,482,Paytm Mall,POHEOCSJNP,INR
L1763,2025-10-22,9985,Swiggy,6GJZ0VDQE1,INR
L1764,2025-10-14,9994,Air India,8EKGR2XPVE,INR
L1765,2025-10-08,14991,Apple Store,WH2UPP9WN4,INR
L1766,2025-10-17,15004,Swiggy,O17NZLA4H2,INR
L1767,2025-10-23,303,Paytm Mall,EAM9WEQJSM,INR
L1768,2025-10-19,510,MakeMyTrip,PQK6WC9MOD,INR
L1769,2025-11-10,5015,Netflix,LKA8IYDET4,INR
L1770,2025-10-08,215,MakeMyTrip,AW2IGHTR7S,INR
L1771,2025-11-02,24991,IndiGo,OXD5BX122O,INR
L1772,2025-11-19,1491,Reliance Mart,69R2PSLE2Z,INR
L1773,2025-10-09,517,Netflix,X0LTFYA0BJ,INR
L1774,2025-11-27,314,BigBasket,URDHBF28PD,INR
L1775,2025-11-01,1011,DMart,OQ32XLOAQT,INR
L1776,2025-11-12,1493,BookMyShow,NFPE0PN69J,INR
L1777,2025-10-06,24984,Swiggy,97KODJEVKK,INR
L1778,2025-10-26,25002,BigBasket,LBA0O6B5AF,INR
L1779,2025-11-25,201,Google Play,8GZAPDM5CL,INR
L1780,2025-10-14,1515,Paytm Mall,SMEYT2S6YL,INR
L1781,2025-11-02,4985,BookMyShow,RKLXNJQ4JW,INR
L1782,2025-11-23,2516,Air India,FBXQFJMEZ8,INR
L1783,2025-11-05,25005,IndiGo,ZI4XBAGET0,INR
L1784,2025-10-09,985,Apple Store,GUGMP11V4N,INR
L1785,2025-10-07,4989,Paytm Mall,F17B6FLG69,INR
L1786,2025-11-19,10019,Flipkart,VU08Z11EC4,INR
L1787,2025-11-15,516,IRCTC,RV8X34RA78,INR
L1788,2025-11-29,212,IRCTC,AYTWZX02D5,INR
L1789,2025-10-08,1496,BookMyShow,SNKS1AZUSO,INR
L1790,2025-10-31,9981,Air India,ZRTAJRYOYH,INR
L1791,2025-11-06,2494,Myntra,1TT081PYC9,INR
L1792,2025-10-06,190,IndiGo,AC5R8WAEZ9,INR
L1793,2025-11-28,1018,Swiggy,VCB1UAPPLV,INR
L1794,2025-11-05,2486,Google Play,7HQJ72VSHK,INR
L1795,2025-11-18,293,DMart,8TUNS1PDSO,INR
L1796,2025-10-26,1003,MakeMyTrip,TXGVRW53PO,INR
L1797,2025-10-27,815,Flipkart,DGOX1DIM4O,INR
L1798,2025-10-08,979,Netflix,WRA500NGHT,INR
L1799,2025-11-27,280,Swiggy,RUZ8BRHQHJ,INR
L1800,2025-10-15,24981,MakeMyTrip,JGYKPJWTOL,INR
L1801,2025-10-02,786,Flipkart,E7QG786DTY,INR
L1802,2025-11-19,481,Netflix,EMZRMZ6B09,INR
L1803,2025-11-08,1017,Air India,RIML9Q1HQV,INR
L1804,2025-11-16,1517,Uber,1AFZJ0NHKJ,INR
L1805,2025-11-17,9989,Google Play,TXW68OK5NI,INR
L1806,2025-10-05,185,Spotify,3D9YEQYTTV,INR
L1807,2025-10-14,485,Uber,IGZMUGUYV3,INR
L1808,2025-11-04,4988,Uber,PFWV5WBNVL,INR
L1809,2025-11-09,14983,Air India,3HM7N7V2K0,INR
L1810,2025-10-03,4989,DMart,EM1RDJNNMY,INR
L1811,2025-10-07,280,Apple Store,QBDDUYTVUS,INR
L1812,2025-11-12,212,Uber,1CZQXDX9J7,INR
L1813,2025-10-07,500,DMart,LC6MYRB924,INR
L1814,2025-10-30,5007,Reliance Mart,AQ7Q9Y37QH,INR
L1815,2025-10-05,4988,IRCTC,77NZ0V5O9R,INR
L1816,2025-10-12,2482,Apple Store,JUCPAHN4GY,INR
L1817,2025-10-21,991,MakeMyTrip,B77JB4F6C6,INR
L1818,2025-11-21,194,Spotify,50GF2R6AJ5,INR
L1819,2025-10-02,512,BigBasket,0UG4MGYKLQ,INR
L1820,2025-10-29,504,Amazon India,JTWOVHGB7T,INR
L1821,2025-11-28,10014,Zomato,PTJ8C4QU7U,INR
L1822,2025-10-01,282,IRCTC,W6P02SN4F9,INR
L1823,2025-10-20,4987,IRCTC,1CU4YE2Y7X,INR
L1824,2025-10-14,1498,Paytm Mall,UJ9QOX32QS,INR
L1825,2025-10-27,9982,Uber,8HPZVEOS14,INR
L1826,2025-11-16,25010,Swiggy,XW2X168DKZ,INR
L1827,2025-10-08,14980,Spotify,DODCDG4UE9,INR
L1828,2025-11-20,2503,Spotify,UCHS2WAZ9E,INR
L1829,2025-10-01,193,Apple Store,6HZQJ69YSW,INR
L1830,2025-11-19,1500,IRCTC,SMNZ0QK9HA,INR
L1831,2025-10-14,15019,Ola,7VCKUJ0MBO,INR
L1832,2025-11-26,182,Air India,JNYRI20VTR,INR
L1833,2025-10-05,10017,IndiGo,IHJAYEAJK9,INR
L1834,2025-10-30,25012,Apple Store,HQUXFKETMX,INR
L1835,2025-11-15,9996,Reliance Mart,BBXLTA3EDO,INR
L1836,2025-10-22,305,Swiggy,EN282XLB7F,INR
L1837,2025-11-09,1017,Amazon India,HHHHOXNQ3K,INR
L1838,2025-11-20,189,Amazon India,IML6FF06YS,INR
L1839,2025-10-28,25002,IRCTC,RQ4P8CI1O3,INR
L1840,2025-10-26,1010,BigBasket,FE3P6813IT,INR
L1841,2025-10-02,190,IRCTC,RFZ86LX81Y,INR
L1842,2025-10-23,280,Ola,JTHKA0F762,INR
L1843,2025-10-19,798,MakeMyTrip,KZVJRJCTTB,INR
L1844,2025-10-07,782,Spotify,H024LJ23MG,INR
L1845,2025-11-22,4979,Google Play,5U74NV5C7Q,INR
L1846,2025-10-27,25019,Google Play,DUJTZ3XQHD,INR
L1847,2025-10-02,4980,Swiggy,S533AD7A1B,INR
L1848,2025-10-02,800,Flipkart,FU6T0WJDNE,INR
L1849,2025-11-28,1499,Swiggy,GGUTXU8FG9,INR
L1850,2025-11-24,490,Google Play,L165PRPP06,INR
L1851,2025-10-29,513,Flipkart,DROVPWBVYP,INR
L1852,2025-11-12,513,Flipkart,979AHNRISU,INR
L1853,2025-11-06,479,Spotify,KI7SAZGMWO,INR
L1854,2025-10-11,25013,Zomato,1UEV48HTI2,INR
L1855,2025-10-15,983,IRCTC,WW0QM4ANWP,INR
L1856,2025-10-27,15014,MakeMyTrip,853CGHEA0C,INR
L1857,2025-10-19,1510,IndiGo,VHMB8Q4JP5,INR
L1858,2025-11-21,14991,Amazon India,V58KZ4SJL8,INR
L1859,2025-10-02,5015,Flipkart,UB7FE3RID3,INR
L1860,2025-10-26,787,Reliance Mart,J2K0E84KAR,INR
L1861,2025-11-29,987,Netflix,WWT51RIF4Q,INR
L1862,2025-10-02,4999,Spotify,LYL659GQ6W,INR
L1863,2025-11-09,487,Apple Store,YX8GE8NSZI,INR
L1864,2025-10-30,2519,Swiggy,5J01FMNG6I,INR
L1865,2025-11-20,282,Reliance Mart,C22H6PTVSA,INR
L1866,2025-10-06,780,BookMyShow,BF69QA4D8W,INR
L1867,2025-11-27,1017,Zomato,5AY7LJGN14,INR
L1868,2025-11-04,14996,MakeMyTrip,BRXN6HR5DF,INR
L1869,2025-10-10,311,Myntra,QZXWV0AHQU,INR
L1870,2025-10-12,24986,Myntra,RVIJ6WN7D1,INR
L1871,2025-11-21,4989,Netflix,VIM6EEWHYY,INR
L1872,2025-10-03,2481,Air India,QVDPAJLVUT,INR
L1873,2025-10-25,25006,Air India,LYX90TOXFY,INR
L1874,2025-11-19,10017,DMart,CAMQ8H365A,INR
L1875,2025-10-10,780,Spotify,Z0UAIG1OLH,INR
L1876,2025-11-15,202,Amazon India,MXC5V5M5IP,INR
L1877,2025-10-13,979,Apple Store,GHWK9P1AI6,INR
L1878,2025-11-13,25019,DMart,FMZS1BG5G5,INR
L1879,2025-11-29,307,Ola,7SODX1O205,INR
L1880,2025-10-10,287,Spotify,QB0C1Q5INR,INR
L1881,2025-10-17,2517,IRCTC,KE66NUQN0J,INR
L1882,2025-11-02,2505,Ola,8IOJZ4AWUH,INR
L1883,2025-10-14,214,IndiGo,YSBPKHFHQI,INR
L1884,2025-11-06,25017,Zomato,QDWFED2MYS,INR
L1885,2025-10-12,5002,BookMyShow,F9AZFUYOIA,INR
L1886,2025-10-22,5003,Zomato,ES7VQGG6QB,INR
L1887,2025-11-14,24986,IRCTC,XTK2LSFP6Z,INR
L1888,2025-11-29,24989,Flipkart,ZY21772WJ3,INR
L1889,2025-11-28,4980,BigBasket,BLM6ON2VHA,INR
L1890,2025-11-10,281,DMart,PNU41T2CEK,INR
L1891,2025-10-15,214,IRCTC,7HEKTWMKCQ,INR
L1892,2025-10-10,24985,MakeMyTrip,MZJ3VODZZU,INR
L1893,2025-10-03,808,DMart,0T4AP1J37P,INR
L1894,2025-10-05,504,Myntra,S64BE5DXX9,INR
L1895,2025-11-18,15005,Air India,F156H4BHPD,INR
L1896,2025-11-07,519,BookMyShow,TDX1J7TNLS,INR
L1897,2025-11-22,15003,Zomato,KH9HAEXWBL,INR
L1898,2025-10-02,1512,Flipkart,JCFO7H04QO,INR
L1899,2025-10-01,25010,BookMyShow,EVX453W0VG,INR
L1900,2025-11-06,279,Netflix,ZQWI70283A,INR
L1901,2025-11-20,998,Google Play,DYN8R2BCTO,INR
L1902,2025-10-01,15007,Paytm Mall,WNI1D4AFUX,INR
L1903,2025-10-16,4998,Flipkart,PPDO0Z1EJS,INR
L1904,2025-11-29,4999,Reliance Mart,VI2V7UKJV1,INR
L1905,2025-10-05,14996,Apple Store,RC85APLCP5,INR
L1906,2025-11-05,1001,Apple Store,OMUGR9IJFA,INR
L1907,2025-11-18,294,Amazon India,8RLWJX3WCU,INR
L1908,2025-10-25,781,BookMyShow,BTO0CK9U1X,INR
L1909,2025-11-15,24985,Zomato,7ZSMK4E0X2,INR
L1910,2025-11-28,297,BigBasket,PH4NIGWR8K,INR
L1911,2025-10-18,9981,Netflix,2X1T7MSE4N,INR
L1912,2025-11-22,811,IndiGo,D3O7AN3H3S,INR
L1913,2025-10-15,5002,Spotify,I5KNE2LIBK,INR
